example_type,gene,pathway,series,pt,value,padj
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7132593989372253,-0.1494376225527079,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7194166779518127,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7194166779518127,-0.14555720216207177,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7205473780632019,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7205473780632019,-0.14161518779698115,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7218314409255981,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7218314409255981,-0.13761010120204903,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7223058342933655,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7223058342933655,-0.13354041643623094,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7271358966827393,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7271358966827393,-0.12940455793438327,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7303165793418884,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7303165793418884,-0.15012296768819636,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7326505184173584,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7326505184173584,-0.14605579376691288,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7368844747543335,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7368844747543335,-0.14192083361360805,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7371475100517273,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7371475100517273,-0.14504479042146445,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.738041341304779,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.738041341304779,-0.14083117837280318,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7402453422546387,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7402453422546387,-0.14414052970437272,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7415077686309814,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7415077686309814,-0.1479683553672933,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7420739531517029,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7420739531517029,-0.14367024530819592,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.742206871509552,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.742206871509552,-0.15687992942603532,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.742866575717926,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.742866575717926,-0.15258461010977462,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7469484806060791,1.1070535226157505,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7469484806060791,-0.1482125886628664,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7480151653289795,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7480151653289795,-0.14376179205475265,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7488754987716675,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7488754987716675,-0.1392300718719459,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7507545948028564,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7507545948028564,-0.13461520086009682,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7604772448539734,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7604772448539734,-0.12991486927395426,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7621073126792908,0.6502741805364385,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7621073126792908,-0.12512668102265015,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7669386267662048,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7669386267662048,-0.1301575332973443,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7669884562492371,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7669884562492371,-0.13842415196808774,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7670483589172363,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7670483589172363,-0.15325394143138135,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7673050761222839,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7673050761222839,-0.16263197852073136,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7773025631904602,1.975736822590895,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7773025631904602,-0.17974777216683638,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.786369800567627,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.786369800567627,-0.17516853216686945,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7886450886726379,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7886450886726379,-0.1704977073669032,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7897222638130188,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7897222638130188,-0.16573252246996797,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7899671196937561,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7899671196937561,-0.16087008890166668,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7925729155540466,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7925729155540466,-0.15590739897113234,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7951906323432922,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7951906323432922,-0.17520465478279026,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7954235076904297,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7954235076904297,-0.18472204496709016,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7959383726119995,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7959383726119995,-0.17985471552883056,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.7961780428886414,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.7961780428886414,-0.17488271233921052,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.8134064674377441,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.8134064674377441,-0.16980262212372918,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.8214063048362732,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.8214063048362732,-0.16461088157384166,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.8331891894340515,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.8331891894340515,-0.1793100253872864,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.852331817150116,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.852331817150116,-0.17410844126620542,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.8553377985954285,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.8553377985954285,-0.16878863932419075,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.8575636744499207,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.8575636744499207,-0.178167485269952,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.8742133975028992,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.8742133975028992,-0.17277116518979452,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.9228653311729431,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.9228653311729431,-0.18255039991805144,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.9351181983947754,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.9351181983947754,-0.19874884030897755,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.9635879993438721,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.9635879993438721,-0.19340544064807974,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.9713066816329956,1.7074385439765678,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.9713066816329956,-0.20669389576889044,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.9732042551040649,4.272041536137839,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.9732042551040649,-0.20131664741833977,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.9810218811035156,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.9810218811035156,-0.19580496785902532,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.9947220087051392,6.087004776781173,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.9947220087051392,-0.2147238795233781,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.9980114102363586,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.9980114102363586,-0.2092427624382484,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,0.9980114102363586,-0.6422510121634942,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,0.9980114102363586,-0.20361927867558288,
Monotonic down,IFI27,Interferon Alpha Response,expression_raw,1.0,2.8346014177782535,
Monotonic down,IFI27,Interferon Alpha Response,expression_smoothed,1.0,-0.23914200920875694,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.1773897192031145,0.4585657139364871,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.19579090248048306,0.4320139116072864,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.2108428089618683,0.4533895542226045,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.22445784997940063,0.4352933275453762,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.23808298605680467,0.4146645227007957,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.25273283180594447,0.40218117172578793,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.268777245759964,0.36060197424745927,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.2863730906546116,0.4430260060683794,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.3065762624144554,0.44555645858089044,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.32948115104436876,0.444743367720763,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.35470009341835973,0.39689963368626224,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.38087965828180315,0.33080152945769997,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.40682503187656405,0.26521947133782636,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.4314547888636589,0.21664256071867705,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.45441700142621994,0.16773399307277437,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.47523720198869707,0.08477047702134177,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.4940602997541428,0.0019183210918952698,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5102305881381035,-0.1444066041813748,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5230152608156204,-0.18157000768476553,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5323066254854202,-0.18108180007405258,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5385711268186569,-0.19859731315984683,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5429300777912139,-0.19211165063820554,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.546243482708931,-0.19237605970271862,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5489685533046722,-0.17786748386660145,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5513937456607818,-0.19024880565210553,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5535187532901764,-0.16243556719728863,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5553357846736908,-0.1531588792051273,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5570326327085495,-0.13993318338530983,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5586598181724548,-0.17308769516138853,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5602430657148362,-0.17844072380095474,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5618001945018768,-0.1498043150814083,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.563333609342575,-0.15969104597709669,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5648407248258591,-0.1383597855456316,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5663299572467804,-0.14125088096101907,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.567819827079773,-0.13229982633505494,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.569299899339676,-0.13808288659559032,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.570752803683281,-0.0886913410748491,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5721693630218506,-0.09846394552191018,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5735656807422638,-0.09464467649979155,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5749505865573883,-0.10877326114467131,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5763075245618821,-0.08208337811921104,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5776537510156632,-0.07977301408754414,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5790652668476105,-0.11064339528633726,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5804913299083709,-0.1222762323933157,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5819374324083328,-0.13535870255600865,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.583407318353653,-0.11153312753845881,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5849280633926391,-0.1527374705630905,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5865214339494705,-0.14306214954973312,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5882393734455109,-0.13011862143924785,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5900810403823853,-0.11525598494887282,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5920021827220917,-0.1419481809714735,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5939756060838699,-0.12212399726096806,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.5959716556072235,-0.12202174200477545,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.598046440243721,-0.09657601386152492,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.6003068634271622,-0.0978789910868493,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.6028330242633819,-0.1299447063320229,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.6055612564086914,-0.1705735248330132,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.6085072658061981,-0.1747230865574557,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.6119022907018662,-0.17015273159473981,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.6158285541534424,-0.1873047980722684,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.6219206821918487,-0.1883450448380509,
Monotonic down,IFI27,Interferon Alpha Response,ranking_signal,0.6339157146215438,-0.26723671751362477,
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.12135717272758484,1.9770436127597668,0.2900390625
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.17397071421146393,2.002481048807051,0.265869140625
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.20416328310966492,2.0372083598275625,0.236328125
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.22713887691497803,2.1733730997249032,0.12890625
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.2497817575931549,2.0698360911082028,0.150390625
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.2669384181499481,2.129161433387384,0.3544921875
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.2868366613984108,1.95158075510046,0.671875
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.30818742513656616,1.9552497448035393,0.3759765625
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.33176108449697495,2.123404958883355,0.2578125
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.35515765100717545,2.034777015685318,0.3330078125
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.3729858919978142,2.016797456629186,0.21484375
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.38665492832660675,2.175165312227623,0.064453125
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.4016467183828354,2.0999218603910577,0.064453125
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.4135597497224808,1.948001844648967,0.0751953125
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.4296189546585083,1.9229327682995054,0.088623046875
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.4428880512714386,1.7588970026631665,0.120849609375
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.45909422636032104,1.8056793933125643,0.072509765625
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.4753958731889725,1.147093928729947,0.765625
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.4949343651533127,1.0554855992309629,0.859375
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5151735097169876,1.1697378542016739,0.765625
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5286438167095184,-1.1915866193954543,0.796875
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5367359519004822,-1.4521058031756557,0.75
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5427502393722534,-1.5048772287658414,0.6767578125
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5461302995681763,-1.540789470757809,0.5048828125
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5489873886108398,-1.7987103729524596,0.298095703125
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5523034036159515,-1.8282547549840067,0.265869140625
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5546554028987885,-1.709931797758986,0.378662109375
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5566225349903107,-1.4984713296748233,0.46728515625
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5581084489822388,-1.5821926533115773,0.443115234375
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5599653124809265,-1.558755374030755,0.3544921875
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5617309510707855,-1.3908144429172673,0.703125
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5631703436374664,-1.4292579628082496,0.671875
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5647328495979309,-1.90992397632858,0.088623046875
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5664665699005127,-1.7839342703746375,0.169189453125
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5678294897079468,-1.8813459457948774,0.185302734375
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.569091409444809,-1.9221324292462136,0.104736328125
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5705638825893402,-1.8364457479595295,0.104736328125
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5717684328556061,-1.8578423137815652,0.104736328125
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5731644928455353,-1.844306730237343,0.12890625
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5746062397956848,-1.8854724809405163,0.2255859375
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5761491060256958,-1.8741316067669305,0.2255859375
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5776974558830261,-1.8266603122676501,0.2578125
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.579297661781311,-1.7453750112207655,0.169189453125
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5810025930404663,-1.8517903429882612,0.153076171875
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5825174152851105,-1.9435980330237284,0.107421875
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5839657187461853,-2.048767014012339,0.072509765625
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5856091380119324,-2.0463988034552245,0.064453125
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5870604515075684,-2.175669046286251,0.029902704224718194
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5891483724117279,-1.898954361079501,0.107421875
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5908327996730804,-1.9397660028270187,0.12890625
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5925779640674591,-1.9804298021697893,0.064453125
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5945082902908325,-1.9680404206810473,0.08056640625
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5964472591876984,-1.8703659923751368,0.17724609375
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.5988590717315674,-1.9576695100211015,0.12890625
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.6020173728466034,-1.9499931292445052,0.120849609375
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.6044897437095642,-2.1280034226733964,0.056396484375
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.607338160276413,-2.053748776324088,0.11279296875
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.6109472811222076,-2.015833332016364,0.1611328125
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.6162081658840179,-2.0364116321885746,0.11279296875
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.6229340434074402,-2.131122408959542,0.04833984375
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.643031120300293,-1.9412471198770147,0.169189453125
Monotonic down,IFI27,Interferon Alpha Response,pathway_nes,0.6909124255180359,-1.8587375588551571,0.17724609375
Transient pulse,MKI67,G2-M Checkpoint,expression_raw,0.0,-1.3755534775569702,
Transient pulse,MKI67,G2-M Checkpoint,expression_smoothed,0.0,-0.45287984416388577,
Transient pulse,MKI67,G2-M Checkpoint,expression_raw,0.030778836458921432,-1.3755534775569702,
Transient pulse,MKI67,G2-M Checkpoint,expression_smoothed,0.030778836458921432,-0.4511274373289976,
Transient pulse,MKI67,G2-M Checkpoint,expression_raw,0.03562526777386665,0.03786833899110564,
Transient pulse,MKI67,G2-M Checkpoint,expression_smoothed,0.03562526777386665,-0.46297905322935623,
Transient pulse,MKI67,G2-M Checkpoint,expression_raw,0.04054934158921242,-1.3755534775569702,
Transient pulse,MKI67,G2-M Checkpoint,expression_smoothed,0.04054934158921242,-0.4595275008806752,
Transient pulse,MKI67,G2-M Checkpoint,expression_raw,0.040552668273448944,-1.3755534775569702,
Transient pulse,MKI67,G2-M Checkpoint,expression_smoothed,0.040552668273448944,-0.45140172847784593,
Transient pulse,MKI67,G2-M Checkpoint,expression_raw,0.04213719069957733,-1.3755534775569702,
Transient pulse,MKI67,G2-M Checkpoint,expression_smoothed,0.04213719069957733,-0.43636405641030657,
Transient pulse,MKI67,G2-M Checkpoint,expression_raw,0.043860480189323425,-1.3755534775569702,
Transient pulse,MKI67,G2-M Checkpoint,expression_smoothed,0.043860480189323425,-0.43330057657137366,
Transient pulse,MKI67,G2-M Checkpoint,expression_raw,0.045509353280067444,-0.12461139702468269,
Transient pulse,MKI67,G2-M Checkpoint,expression_smoothed,0.045509353280067444,-0.4446530211615616,
Transient pulse,MKI67,G2-M Checkpoint,expression_raw,0.04716192185878754,1.83364017015521,
Transient pulse,MKI67,G2-M Checkpoint,expression_smoothed,0.04716192185878754,-0.4557351694519831,
Transient pulse,MKI67,G2-M Checkpoint,expression_raw,0.04831886664032936,-1.3755534775569702,
Transient pulse,MKI67,G2-M Checkpoint,expression_smoothed,0.04831886664032936,-0.46655656131204176,
Transient pulse,MKI67,G2-M Checkpoint,expression_raw,0.05029779672622681,-1.3755534775569702,
Transient pulse,MKI67,G2-M Checkpoint,expression_smoothed,0.05029779672622681,-0.45966806287848794,
Transient pulse,MKI67,G2-M Checkpoint,expression_raw,0.05416977033019066,-0.030285403338104644,
Transient pulse,MKI67,G2-M Checkpoint,expression_smoothed,0.05416977033019066,-0.4701954814380107,
Transient pulse,MKI67,G2-M Checkpoint,expression_raw,0.05504210293292999,-1.3755534775569702,
Transient pulse,MKI67,G2-M Checkpoint,expression_smoothed,0.05504210293292999,-0.46772165025119095,
Transient pulse,MKI67,G2-M Checkpoint,expression_raw,0.057438213378190994,0.7890182508801356,
Transient pulse,MKI67,G2-M Checkpoint,expression_smoothed,0.057438213378190994,-0.4524143941970158,
Transient pulse,MKI67,G2-M Checkpoint,expression_raw,0.05822763964533806,-1.3755534775569702,
Transient pulse,MKI67,G2-M Checkpoint,expression_smoothed,0.05822763964533806,-0.4499198083492709,
Transient pulse,MKI67,G2-M Checkpoint,expression_raw,0.059858739376068115,1.4935027905285805,
Transient pulse,MKI67,G2-M Checkpoint,expression_smoothed,0.059858739376068115,-0.4600916069119929,
Transient pulse,MKI67,G2-M Checkpoint,expression_raw,0.05997040495276451,-1.3755534775569702,
Transient pulse,MKI67,G2-M Checkpoint,expression_smoothed,0.05997040495276451,-0.4452377795018742,
Transient pulse,MKI67,G2-M Checkpoint,expression_raw,0.06023329496383667,-0.18212789826064185,
Transient pulse,MKI67,G2-M Checkpoint,expression_smoothed,0.06023329496383667,-0.4415684037298941,
Transient pulse,MKI67,G2-M Checkpoint,expression_raw,0.060707494616508484,0.4505733994162975,
Transient pulse,MKI67,G2-M Checkpoint,expression_smoothed,0.060707494616508484,-0.45150441515358636,
Transient pulse,MKI67,G2-M Checkpoint,expression_raw,0.06267852336168289,-0.13457927669762074,
Transient pulse,MKI67,G2-M Checkpoint,expression_smoothed,0.06267852336168289,-0.46123124738941146,
Transient pulse,MKI67,G2-M Checkpoint,expression_raw,0.06430394947528839,1.8242431711418954,
Transient pulse,MKI67,G2-M Checkpoint,expression_smoothed,0.06430394947528839,-0.4707554372869902,
Transient pulse,MKI67,G2-M Checkpoint,expression_raw,0.06607994437217712,-0.5431598507553317,
Transient pulse,MKI67,G2-M Checkpoint,expression_smoothed,0.06607994437217712,-0.4608516973082368,
Transient pulse,MKI67,G2-M Checkpoint,expression_raw,0.06662911176681519,-0.006998110693442567,
Transient pulse,MKI67,G2-M Checkpoint,expression_smoothed,0.06662911176681519,-0.457418874875267,
