pseudotime,HBB,MKI67
0.21199409663677216,0.4324843027450521,-0.17532769240576496
0.21205177903175354,0.43271028014956997,-0.17532769240576496
0.21220774948596954,0.43183853380069354,-0.16786354791962377
0.2122257947921753,0.4261825594994222,-0.17835444868134703
0.21232876181602478,0.42943200342540555,-0.168742972901971
0.21253864467144012,0.43115563251424166,-0.1777357193692528
0.2126711905002594,0.4349716496755303,-0.18600985238961834
0.2128588855266571,0.4354572161154885,-0.18341062225161875
0.2129991501569748,0.43702414058227584,-0.18438493512395174
0.21314212679862976,0.4345599167087361,-0.176595329396928
0.21349766850471497,0.4378057790466987,-0.1900940780058952
0.21359752118587494,0.43449636635018685,-0.17635849763794517
0.21386845409870148,0.4259864497995391,-0.16933546756132764
0.2142796516418457,0.4217390567411215,-0.16362880460452361
0.21434427797794342,0.41582277302834897,-0.1706991170342993
0.21449249982833862,0.41631520586970383,-0.16788640515743697
0.2145635336637497,0.40294479789255966,-0.16514433147698201
0.21467198431491852,0.41488743573635656,-0.1765519136015453
0.2146914005279541,0.4201217338519659,-0.1709984768265243
0.21472081542015076,0.4211754715445474,-0.18437414486558149
0.21513661742210388,0.41634997162424503,-0.17689440531160547
0.2152150273323059,0.4076437804989114,-0.1744617283144081
0.21556931734085083,0.40648822881088786,-0.15934516156213566
0.2157333791255951,0.408436858738103,-0.16019825872167848
0.21573978662490845,0.40278742108862303,-0.15329294028986715
0.2160053253173828,0.40112793844416106,-0.1570704362160508
0.21616266667842865,0.4024326029037051,-0.1400968517315876
0.21617770195007324,0.3949671276433044,-0.14612626744631432
0.21644741296768188,0.3940753172992127,-0.15162089789553024
0.21679311990737915,0.3898798319017416,-0.15035958045530962
0.21726413071155548,0.39703688221015565,-0.14321093893126224
0.21760551631450653,0.3968899863705971,-0.1290100985486443
0.21762146055698395,0.3968446280441192,-0.12427775355941131
0.21764278411865234,0.40582833390074485,-0.1103552587515905
0.21771450340747833,0.41281323208636916,-0.10225288911686088
0.21785792708396912,0.41310169704109284,-0.08859758276832862
0.21813645958900452,0.42490127555516227,-0.08298214094985494
0.21819967031478882,0.4362186815136727,-0.08271638061299774
0.2182646095752716,0.4350307712432267,-0.07664003047708134
0.21832308173179626,0.43347705197986414,-0.07664003047708133
0.21835432946681976,0.4350086983119544,-0.0807115078078012
0.21845866739749908,0.43939177572335003,-0.07131327356320923
0.21864961087703705,0.4324776443395603,-0.07131327356320921
