pattern,pt_mid,latent_signal,NES_current,padj_current,NES_weighted,padj_weighted
monotonic_up,0.5721693630218506,0.11475729591488763,2.4387262570137285,0.00030222872369702373,2.4308197693948936,0.00035168433302926395
monotonic_up,0.5735656807422638,0.11992363202163608,2.488428558447433,0.00014151159501997446,2.4803609331733227,0.0001232972313045321
monotonic_up,0.5749505865573883,0.12505947831382794,2.5149364525454083,4.2449316808265975e-05,2.5067828871884847,9.807734308315053e-05
monotonic_up,0.5763075245618821,0.13010389784075663,2.5232201694510246,2.7150751146673072e-05,2.515039747818222,2.914012506970075e-05
monotonic_up,0.5776537510156632,0.13511991506184326,2.5298471429755187,1.7137231540598088e-05,2.5216452363220125,1.7498015362505417e-05
monotonic_up,0.5790652668476105,0.14039058293756276,2.5596685238357426,4.553547365812909e-06,2.5513699345890717,2.7137302483127436e-06
monotonic_up,0.5804913299083709,0.14572733915713434,2.5629820105979886,7.742563702813199e-06,2.5546726788409657,5.009894160643836e-06
monotonic_up,0.5819374324083328,0.15114918398759103,2.5679522407413597,3.081693671812777e-06,2.5596267952188096,2.9897028159377685e-06
monotonic_up,0.583407318353653,0.15666942141133883,2.591146648077087,2.652542147064418e-07,2.5827460049820745,2.5118237307745305e-07
monotonic_up,0.5849280633926391,0.16238860850376727,2.597773621601581,6.098395862565728e-07,2.5893514934858657,1.0642298662124518e-06
monotonic_up,0.5865214339494705,0.16838894783465866,2.6126843120316923,1.3240070396067542e-07,2.6042138426193944,4.803391964325483e-08
monotonic_up,0.5882393734455109,0.17486746289709554,2.601087108363828,6.215672706076608e-07,2.5926542377377606,1.2314023479506061e-06
monotonic_up,0.5900810403823853,0.18182131666930898,2.6159977987939387,1.5099364718234462e-07,2.607516586871289,1.0622847178240238e-07
monotonic_up,0.5920021827220917,0.18908247316789029,2.601087108363828,7.974825358739799e-07,2.592654237737761,6.337548641489882e-07
monotonic_up,0.5939756060838699,0.19654710502981287,2.569608984122482,1.989188408227902e-06,2.5612781673447556,1.989188408227902e-06
monotonic_up,0.5959716556072235,0.20410284494309117,2.5315038863566435,2.322103716491776e-05,2.5232966084479616,1.767840727345908e-05
monotonic_up,0.598046440243721,0.21196016323889255,2.534817373118889,2.950437663307201e-05,2.5265993526998556,2.440485474587438e-05
monotonic_up,0.6003068634271622,0.22052089633402638,2.54475783340563,4.669424848909258e-05,2.5365075854555417,3.891187374091048e-05
monotonic_up,0.6028330242633819,0.23008306919132357,2.5530415503112476,1.27476950407256e-05,2.5464158182112273,1.6956839629644425e-05
monotonic_up,0.6055612564086914,0.24040064318082813,2.5546982936923706,5.8721554918101266e-05,2.5497185624631222,5.801406630463017e-05
monotonic_up,0.6085072658061981,0.2515244298438109,2.5530415503112467,5.8721554918101266e-05,2.548067190337174,2.072031008561892e-05
monotonic_up,0.6119022907018662,0.2642945014533909,2.5563550370734944,1.2988217588663814e-05,2.5513699345890695,1.551370434201511e-05
monotonic_up,0.6158285541534424,0.2789748323641172,2.591146648077087,2.9437073880002643e-06,2.5877001213599176,1.0437639072468266e-06
monotonic_up,0.6219206821918487,0.3011433204147154,2.611027568650569,2.164718303926134e-07,2.6091679589972374,1.2316344554481435e-07
monotonic_up,0.6339157146215438,0.34008269758328796,2.6259382590806797,1.6722298157080697e-06,2.6207275638788703,2.437757680687719e-06
transient_pulse,0.1773897192031145,-0.1456925899515981,-2.1388486196357586,0.010276421937931286,-2.1426619261625857,0.010939416901668789
