pathway,ES_Py,NES_Py,Pvalue_Py,ES_R,NES_R,Pvalue_R,Regime,log10P_Py,log10P_R
NULL_PATH_570,0.30668692555948013,1.1694677423466795,0.22215643777886274,0.30668692555948,1.16842345395475,0.207818930041152,Synthetic large,0.6533410970018863,0.6823148954796513
NULL_PATH_767,0.2733609441002708,1.1413155770710313,0.2255859375,0.273360944100271,1.14403269873822,0.203252032520325,Synthetic large,0.6466879767476676,0.6919651027673608
NULL_PATH_786,-0.24308682254039793,-1.1165534937733912,0.2255859375,-0.243086822540398,-1.13178709225508,0.183397683397683,Synthetic large,0.6466879767476676,0.7366061544563862
NULL_PATH_828,-0.26322723188380465,-1.1219922863446092,0.2255859375,-0.263227231883805,-1.14195676708185,0.196153846153846,Synthetic large,0.6466879767476676,0.7074031718728819
NULL_PATH_287,-0.3852111307148809,-1.1976239751365774,0.2255859375,-0.385211130714881,-1.21129054414689,0.208984375,Synthetic large,0.6466879767476676,0.6798861832906211
NULL_PATH_199,0.24166574104869318,1.1446000581285403,0.2255859375,0.241665741048693,1.11200173716938,0.223880597014925,Synthetic large,0.6466879767476676,0.6499835436451459
NULL_PATH_655,0.25241842858002633,1.1096580387271155,0.2255859375,0.252418428580026,1.09513864359733,0.264957264957265,Synthetic large,0.6466879767476676,0.5768241679118888
NULL_PATH_831,-0.23670805650323493,-1.0773137860271857,0.2255859375,-0.236708056503235,-1.09368668643888,0.268060836501901,Synthetic large,0.6466879767476676,0.5717666314983594
NULL_PATH_975,-0.23032252818435411,-1.1105694335327676,0.23225445767790195,-0.230322528184354,-1.12404858758485,0.18042226487524,Synthetic large,0.6340359418064996,0.7437098696998257
NULL_PATH_588,0.2800077756157353,1.1152618905532674,0.233642578125,0.280007775615735,1.11839550167773,0.279835390946502,Synthetic large,0.6314480101909308,0.553097360892076
NULL_PATH_466,0.22907927380011284,1.0507001936088471,0.233642578125,0.229079273800113,1.05001553089268,0.351351351351351,Synthetic large,0.6314480101909308,0.4542583717601587
NULL_PATH_797,-0.28437747765589927,-1.1007456982824921,0.233642578125,-0.284377477655899,-1.13061401621562,0.247081712062257,Synthetic large,0.6314480101909308,0.6071593980393185
NULL_PATH_282,0.356344591365995,1.1739721560824623,0.23477896265266177,0.356344591365995,1.16587760202886,0.230607966457023,Synthetic large,0.6293408205981198,0.637125693881889
NULL_PATH_472,-0.21999953426552896,-1.0717992404601753,0.24169921875,-0.219999534265529,-1.08430267621063,0.2426614481409,Synthetic large,0.6167247533702245,0.614999214972478
NULL_PATH_105,0.2256174090030888,1.121120678384625,0.24169921875,0.225617409003089,1.09379305827461,0.245934959349594,Synthetic large,0.6167247533702245,0.6091797324509094
NULL_PATH_557,0.22788197332966129,1.1080794451900657,0.24169921875,0.227881973329661,1.0890421983946,0.23728813559322,Synthetic large,0.6167247533702245,0.6247239759639067
NULL_PATH_341,-0.2661526370078266,-1.1342017959373056,0.24169921875,-0.266152637007827,-1.14334861362573,0.210526315789474,Synthetic large,0.6167247533702245,0.6766936096248659
NULL_PATH_307,0.22331399110681488,1.1022642078009424,0.24169921875,0.223313991106815,1.07800220873136,0.269151138716356,Synthetic large,0.6167247533702245,0.5700037784446755
NULL_PATH_260,-0.24324309947217942,-1.0551844266666544,0.24169921875,-0.243243099472179,-1.05893550577897,0.348249027237354,Synthetic large,0.6167247533702245,0.45811008801538267
NULL_PATH_10,-0.2284137938026776,-1.0780181235712838,0.24169921875,-0.228413793802678,-1.07817711997016,0.26865671641791,Synthetic large,0.6167247533702245,0.5708022975975211
NULL_PATH_62,-0.28565183818174766,-1.1680446184470297,0.24169921875,-0.285651838181748,-1.18048563778899,0.166666666666667,Synthetic large,0.6167247533702245,0.7781512503836427
NULL_PATH_731,0.23650429325539737,1.110474138089803,0.24169921875,0.236504293255398,1.09676064183889,0.263829787234043,Synthetic large,0.6167247533702245,0.5786761727734817
NULL_PATH_958,-0.3374605344845641,-1.1913007499724617,0.24169921875,-0.337460534484564,-1.1824539230428,0.207920792079208,Synthetic large,0.6167247533702245,0.6821020790487231
NULL_PATH_824,0.23800125145980555,1.065920490583766,0.24169921875,0.238001251459805,1.05570527795468,0.346236559139785,Synthetic large,0.6167247533702245,0.4606270768581041
NULL_PATH_882,-0.2280868218821834,-1.0965106998893204,0.24169921875,-0.228086821882184,-1.12484094295947,0.179245283018868,Synthetic large,0.6167247533702245,0.7465522643119411
NULL_PATH_794,-0.23045716255107646,-1.0712333424287366,0.24169921875,-0.230457162551076,-1.09261554991621,0.237918215613383,Synthetic large,0.6167247533702245,0.6235723060185207
NULL_PATH_487,0.22595211598534948,1.0667612757390075,0.24235247757694114,0.22595211598535,1.05142781913015,0.350649350649351,Synthetic large,0.6155525361124865,0.45512696101349415
NULL_PATH_727,-0.3370528768988391,-1.2224730900057954,0.24740148752646077,-0.337052876898839,-1.22599503138379,0.159615384615385,Synthetic large,0.60659769345956,0.7969252512587243
NULL_PATH_103,-0.391201931376055,-1.123262001434268,0.249755859375,-0.391201931376055,-1.13711892871156,0.307070707070707,Synthetic large,0.6024843142556142,0.5127616109887962
NULL_PATH_643,0.31540504136817565,1.139268755264133,0.249755859375,0.315405041368175,1.11882274444357,0.259336099585062,Synthetic large,0.6024843142556142,0.5861370252307936
NULL_PATH_811,-0.2393299442692199,-1.1078767264111427,0.249755859375,-0.23932994426922,-1.11536676862378,0.195028680688337,Synthetic large,0.6024843142556142,0.7099015171053555
NULL_PATH_864,-0.23458209600611205,-1.1020579252580522,0.249755859375,-0.234582096006112,-1.11444014826585,0.208955223880597,Synthetic large,0.6024843142556142,0.6799467670225884
NULL_PATH_57,-0.25162405915548086,-1.1058640085554166,0.249755859375,-0.251624059155481,-1.11292724093969,0.252408477842004,Synthetic large,0.6024843142556142,0.5978960621926933
NULL_PATH_437,0.22947888501944977,1.1001258997755847,0.249755859375,0.22947888501945,1.09424381284091,0.246808510638298,Synthetic large,0.6024843142556142,0.6076398687087987
NULL_PATH_50,-0.30302924311366414,-1.155220171681204,0.249755859375,-0.303029243113664,-1.13021292658649,0.252873563218391,Synthetic large,0.6024843142556142,0.597096571796412
NULL_PATH_738,0.2519541672426346,1.0874858477069358,0.249755859375,0.251954167242634,1.07349793077889,0.288981288981289,Synthetic large,0.6024843142556142,0.5391302761197366
NULL_PATH_148,-0.22437169416151026,-1.0441526553165899,0.2549750024507401,-0.22437169416151,-1.06894592225841,0.288888888888889,Synthetic large,0.5935023953694124,0.5392691614685068
NULL_PATH_459,-0.31526412093844836,-1.0884273346737456,0.2549750024507401,-0.315264120938448,-1.07833753084344,0.337890625,Synthetic large,0.5935023953694124,0.47122385784703535
NULL_PATH_7,-0.245954719274268,-1.0684691612285273,0.2578125,-0.245954719274268,-1.07680332071541,0.33206106870229,Synthetic large,0.5886960297699809,0.478782038701127
NULL_PATH_326,-0.25020764738869483,-1.1330517106680404,0.2578125,-0.250207647388695,-1.12083393123207,0.228733459357278,Synthetic large,0.5886960297699809,0.6406703017187354
NULL_PATH_945,0.24407849434626183,1.0729948080865752,0.265869140625,0.244078494346262,1.05895513546033,0.326923076923077,Synthetic large,0.5753320682119993,0.4855544222565252
NULL_PATH_746,-0.23861174896092668,-1.0394950372789058,0.265869140625,-0.238611748960927,-1.04790118359671,0.38212927756654,Synthetic large,0.5753320682119993,0.41778968673325007
NULL_PATH_3,0.23307025039798504,1.0894867143609068,0.265869140625,0.233070250397985,1.0738124832508,0.282700421940928,Synthetic large,0.5753320682119993,0.5486735433092779
NULL_PATH_454,0.22934774116345702,1.0687197463014546,0.265869140625,0.229347741163457,1.05454062205266,0.329059829059829,Synthetic large,0.5753320682119993,0.48272513223766106
NULL_PATH_52,0.2714186749146362,1.134578670099232,0.265869140625,0.271418674914636,1.12296181654813,0.233954451345756,Synthetic large,0.5753320682119993,0.6308686872680919
NULL_PATH_353,0.40971918017519254,1.156140587102104,0.265869140625,0.409719180175193,1.19749160559354,0.235177865612648,Synthetic large,0.5753320682119993,0.6286035554472688
NULL_PATH_195,0.2244457273421152,1.0659166814332737,0.265869140625,0.224445727342115,1.04981938398813,0.3470715835141,Synthetic large,0.5753320682119993,0.4595809427337231
NULL_PATH_127,0.40145899049666656,1.216120966205365,0.265869140625,0.401458990496667,1.23656744779148,0.18,Synthetic large,0.5753320682119993,0.744727494896694
NULL_PATH_932,-0.23753289438909989,-1.106902456301779,0.27392578125,-0.2375328943891,-1.10635484704004,0.204238921001927,Synthetic large,0.5623670910476317,0.6898614925836871
NULL_PATH_532,-0.23396631887534297,-1.0581607618594753,0.27392578125,-0.233966318875343,-1.03934637758037,0.384761904761905,Synthetic large,0.5623670910476317,0.4148079339593328
NULL_PATH_378,0.2478494853815673,1.1215736217379975,0.27392578125,0.247849485381567,1.10305343168419,0.250544662309368,Synthetic large,0.5623670910476317,0.6011148451836499
NULL_PATH_317,0.21705371939239126,1.0497242215878384,0.27392578125,0.217053719392391,1.02926485596899,0.381156316916488,Synthetic large,0.5623670910476317,0.41889687825721844
NULL_PATH_956,-0.2286654159492533,-1.0656538405577736,0.27392578125,-0.228665415949254,-1.07112825699759,0.275665399239544,Synthetic large,0.5623670910476317,0.5596177419187638
NULL_PATH_712,-0.25157361110228993,-1.1144671698665247,0.27392578125,-0.25157361110229,-1.14300325340198,0.178907721280603,Synthetic large,0.5623670910476317,0.7473709157926204
NULL_PATH_236,0.29222957278115985,1.1468322153369632,0.27392578125,0.29222957278116,1.13964028176718,0.247916666666667,Synthetic large,0.5623670910476317,0.6056942759830558
NULL_PATH_669,-0.2545766452491091,-1.0851196139883972,0.27392578125,-0.254576645249109,-1.10442799060981,0.246153846153846,Synthetic large,0.5623670910476317,0.608793373986931
NULL_PATH_458,0.2982194867809685,1.1371794519551015,0.27497304185864135,0.298219486780969,1.13616399572812,0.234567901234568,Synthetic large,0.5607098819731049,0.6297314179258207
NULL_PATH_529,-0.3367559368529957,-1.123809955152022,0.27497304185864135,-0.336755936852996,-1.12500993126987,0.267961165048544,Synthetic large,0.5607098819731049,0.571928142639954
NULL_PATH_665,-0.3462682409400424,-1.1763082991099478,0.27497304185864135,-0.346268240940042,-1.16194296549746,0.217054263565891,Synthetic large,0.5607098819731049,0.6634316789570307
NULL_PATH_835,-0.34430922134197867,-1.1696533110432819,0.27997255171061664,-0.344309221341979,-1.15536924959715,0.224806201550388,Synthetic large,0.5528845444611483,0.648191712400292
NULL_PATH_573,-0.2597298013087774,-1.0798125923316146,0.281982421875,-0.259729801308778,-1.09525242971281,0.283783783783784,Synthetic large,0.5497779637396112,0.5470124249970566
NULL_PATH_702,-0.2907813508554375,-1.1170062368732598,0.281982421875,-0.290781350855438,-1.14819738002763,0.233716475095785,Synthetic large,0.5497779637396112,0.6313106723275147
NULL_PATH_569,0.22325822945730842,1.0371113686272144,0.281982421875,0.223258229457308,1.00722197879844,0.434042553191489,Synthetic large,0.5497779637396112,0.3624676905098191
NULL_PATH_844,-0.21840867963232186,-1.068792530564843,0.281982421875,-0.218408679632322,-1.07060747574965,0.255278310940499,Synthetic large,0.5497779637396112,0.5929860823324388
NULL_PATH_357,0.2775436201486567,1.1046491363054476,0.281982421875,0.277543620148657,1.10304954301166,0.288702928870293,Synthetic large,0.5497779637396112,0.5395488102108822
NULL_PATH_455,0.23442639145381133,1.083200357549165,0.281982421875,0.234426391453812,1.07497602456929,0.279749478079332,Synthetic large,0.5497779637396112,0.5532307150497555
NULL_PATH_179,-0.2254312838534618,-1.0842605064918314,0.281982421875,-0.225431283853462,-1.09796678031643,0.223684210526316,Synthetic large,0.5497779637396112,0.650364670902517
NULL_PATH_492,0.2616635999411325,1.1081395692828249,0.281982421875,0.261663599941132,1.09927064444245,0.269387755102041,Synthetic large,0.5497779637396112,0.5696221488226635
NULL_PATH_178,-0.29371737537287257,-1.1121215082337956,0.28497206156259186,-0.293717375372873,-1.12085373625066,0.257751937984496,Synthetic large,0.5451977157948574,0.5887980606601257
NULL_PATH_343,-0.22175187957034276,-1.039063402152766,0.2900390625,-0.221751879570343,-1.06003481422039,0.303703703703704,Synthetic large,0.5375435073225996,0.5175499117752702
NULL_PATH_14,-0.29907146004698215,-1.1986760377546508,0.2900390625,-0.299071460046982,-1.22112048183784,0.128846153846154,Synthetic large,0.5375435073225996,0.8899285409339722
NULL_PATH_142,-0.25447829112377746,-1.0844519072383165,0.2900390625,-0.254478291123778,-1.09319751487437,0.282651072124756,Synthetic large,0.5375435073225996,0.548749362876842
NULL_PATH_423,-0.25003755935257715,-1.0657719981413691,0.2900390625,-0.250037559352577,-1.0847361075975,0.286538461538462,Synthetic large,0.5375435073225996,0.5428170752225244
NULL_PATH_513,-0.20651797028090185,-1.0012063842838739,0.2900390625,-0.206517970280901,-1.01915104953319,0.413533834586466,Synthetic large,0.5375435073225996,0.3834889514728421
NULL_PATH_45,-0.2223301272019653,-1.0361738105569924,0.2900390625,-0.222330127201965,-1.06533452071998,0.295748613678373,Synthetic large,0.5375435073225996,0.5290772824506452
NULL_PATH_855,-0.21740235893313126,-1.0473382181679765,0.2900390625,-0.217402358933131,-1.06962799453639,0.259117082533589,Synthetic large,0.5375435073225996,0.5865039548045188
NULL_PATH_617,-0.3609694882374772,-1.1432571072263509,0.2949710812665425,-0.360969488237477,-1.17911854529736,0.231067961165049,Synthetic large,0.5302205598252047,0.6362602676486594
NULL_PATH_280,0.22842200992005443,1.067758517659644,0.298095703125,0.228422009920055,1.05239688584259,0.327004219409283,Synthetic large,0.5256442840228919,0.4854466435037932
NULL_PATH_452,-0.24195845904212313,-1.0511087266294685,0.298095703125,-0.241958459042123,-1.05930747310121,0.358778625954198,Synthetic large,0.5256442840228919,0.44517343772004736
NULL_PATH_674,-0.23528042850776196,-1.024982377723246,0.298095703125,-0.235280428507762,-1.03327116365422,0.406844106463878,Synthetic large,0.5256442840228919,0.3905719708045486
NULL_PATH_107,0.24340938202584386,1.0364044262651677,0.298095703125,0.243409382025844,1.02709775505306,0.372188139059305,Synthetic large,0.5256442840228919,0.4292374711385451
NULL_PATH_788,0.241489398536676,1.0616128697934655,0.298095703125,0.241489398536676,1.0477221249032,0.352564102564103,Synthetic large,0.5256442840228919,0.4527619088602172
NULL_PATH_449,-0.22463547040988638,-1.0376353429004985,0.298095703125,-0.224635470409886,-1.04254669805693,0.34593572778828,Synthetic large,0.5256442840228919,0.461004582304756
NULL_PATH_334,0.2718175461539542,1.1384174493205912,0.298095703125,0.271817546153954,1.10957694618229,0.280851063829787,Synthetic large,0.5256442840228919,0.551523926729868
NULL_PATH_370,0.22311170389006263,1.0512139540480931,0.298095703125,0.223111703890063,1.05308999324997,0.341825902335456,Synthetic large,0.5256442840228919,0.4661950310970471
NULL_PATH_63,0.23133773072374975,1.0603887688644662,0.314208984375,0.23133773072375,1.04115984022827,0.362105263157895,Synthetic large,0.5027814010633876,0.44116516271731737
NULL_PATH_436,0.21837575578636687,1.053179359268486,0.314208984375,0.218375755786367,1.0458717240057,0.342436974789916,Synthetic large,0.5027814010633876,0.46541934831653525
NULL_PATH_574,0.23174587922055762,1.0693514861473716,0.314208984375,0.231745879220558,1.07602394680445,0.31063829787234,Synthetic large,0.5027814010633876,0.5077450021512809
NULL_PATH_89,-0.24280604466413394,-1.0857909851470176,0.314208984375,-0.242806044664134,-1.11470997980998,0.21731123388582,Synthetic large,0.5027814010633876,0.6629178222827207
NULL_PATH_470,-0.2636009642678483,-1.0561657839102223,0.314208984375,-0.263600964267848,-1.0842866971831,0.302281368821293,Synthetic large,0.5027814010633876,0.5195886198332873
NULL_PATH_460,-0.3229432605083487,-1.1413892722926215,0.31496912067444366,-0.322943260508349,-1.113400703586,0.299196787148594,Synthetic large,0.5017320220137671,0.524043074347444
NULL_PATH_422,-0.25778383845789155,-1.061309483836966,0.322265625,-0.257783838457891,-1.08715164247913,0.307843137254902,Synthetic large,0.49178601676192446,0.5116705236887026
NULL_PATH_349,0.21311267127363884,1.007566181182081,0.322265625,0.213112671273639,0.991728050033237,0.478165938864629,Synthetic large,0.49178601676192446,0.3204213631637507
NULL_PATH_675,-0.26316087053162823,-1.1053897949371472,0.322265625,-0.263160870531628,-1.09902912709853,0.257518796992481,Synthetic large,0.49178601676192446,0.5891910651386418
NULL_PATH_798,0.30333537477867256,1.0290781092686543,0.3299676502303696,0.303335374778673,1.04851159329591,0.36734693877551,Synthetic large,0.48152863592548006,0.43492357492520783
NULL_PATH_71,0.311345577453324,1.0996549078087785,0.3299676502303696,0.311345577453324,1.10026806592048,0.314741035856574,Synthetic large,0.48152863592548006,0.5020466301905964
NULL_PATH_224,0.2322896655657608,1.0154596090122703,0.330322265625,0.23228966556576,1.00619757146789,0.430962343096234,Synthetic large,0.48106215137015135,0.3655606762429658
NULL_PATH_554,0.23950091082377017,1.0650738380974785,0.330322265625,0.23950091082377,1.06636462075457,0.328326180257511,Synthetic large,0.48106215137015135,0.48369448587240105
NULL_PATH_589,-0.30726895485765876,-1.1144483683503226,0.3349671600823449,-0.307268954857659,-1.11765909082285,0.273076923076923,Synthetic large,0.47499776876652233,0.5637149992517428
NULL_PATH_444,-0.31857361017790287,-1.1259454695546733,0.3349671600823449,-0.318573610177903,-1.09833560594413,0.321285140562249,Synthetic large,0.47499776876652233,0.49310936010379275
NULL_PATH_426,0.2825642911883221,1.0631241805606642,0.3349671600823449,0.282564291188322,1.06813357594527,0.347193347193347,Synthetic large,0.47499776876652233,0.45942860522624873
NULL_PATH_31,-0.2046310707182326,-1.0005379673340347,0.33837890625,-0.204631070718232,-1.00794154805721,0.433852140077821,Synthetic large,0.4705967176919864,0.36265825594711504
NULL_PATH_774,-0.21529781400291784,-1.020256255175549,0.33837890625,-0.215297814002918,-1.03556245409769,0.35538752362949,Synthetic large,0.4705967176919864,0.44929782277150543
NULL_PATH_734,0.22709787067998602,1.0581897086166088,0.33837890625,0.227097870679986,1.04631514235017,0.348453608247423,Synthetic large,0.4705967176919864,0.45785503398858973
NULL_PATH_918,-0.23889299675463682,-1.0148417315439222,0.33837890625,-0.238892996754637,-1.0208647410589,0.415204678362573,Synthetic large,0.4705967176919864,0.38173776167307866
NULL_PATH_642,0.2670294365709942,1.1290175644340397,0.33837890625,0.267029436570994,1.12819600124888,0.216942148760331,Synthetic large,0.4705967176919864,0.6636560625744735
NULL_PATH_848,-0.2737098163868283,-1.0716510858575155,0.33837890625,-0.273709816386828,-1.08512029400103,0.316698656429942,Synthetic large,0.4705967176919864,0.4993537790856188
NULL_PATH_721,0.2285255111016035,1.0648419700281193,0.33837890625,0.228525511101603,1.05289275484164,0.336082474226804,Synthetic large,0.4705967176919864,0.47355413419830605
NULL_PATH_537,0.3168689646921135,1.0950023094713415,0.3449661797862955,0.316868964692114,1.11133848974963,0.291666666666667,Synthetic large,0.4622234807300934,0.5351132016973487
NULL_PATH_23,0.26495203282101937,1.0758911135374087,0.346435546875,0.26495203282102,1.07740759046528,0.329166666666667,Synthetic large,0.4603775525103003,0.48258415042116415
NULL_PATH_365,0.26962213564900617,1.034873561997864,0.346435546875,0.269622135649006,1.03555544411243,0.402464065708419,Synthetic large,0.4603775525103003,0.3952728898581581
NULL_PATH_2,0.21356899012649197,1.030863763140633,0.346435546875,0.213568990126492,1.02613311233024,0.35966735966736,Synthetic large,0.4603775525103003,0.44409897324503594
NULL_PATH_183,-0.21911554905008335,-1.053449636605399,0.346435546875,-0.219115549050083,-1.06557668078689,0.291353383458647,Synthetic large,0.4603775525103003,0.5355799341247561
NULL_PATH_519,0.22577632805522144,1.0982131763440093,0.346435546875,0.225776328055222,1.0792471516609,0.262054507337526,Synthetic large,0.4603775525103003,0.5816083660320579
NULL_PATH_111,-0.2684048494242391,-1.081984969933328,0.346435546875,-0.268404849424239,-1.08407911539787,0.315891472868217,Synthetic large,0.4603775525103003,0.5004620972232536
NULL_PATH_277,0.31213253596643803,1.0997946745426983,0.346435546875,0.312132535966438,1.11653509553252,0.299798792756539,Synthetic large,0.4603775525103003,0.5231701203210585
NULL_PATH_538,0.23175612704280016,1.0370456272907669,0.34996568963827074,0.2317561270428,1.04416710439122,0.358050847457627,Synthetic large,0.45597453145309197,0.4460552940204144
NULL_PATH_187,-0.3106910619528532,-1.051664943070239,0.34996568963827074,-0.310691061952853,-1.05576224023874,0.37015503875969,Synthetic large,0.45597453145309197,0.4316163343794837
NULL_PATH_132,-0.2319282205090086,-1.061464954184296,0.3544921875,-0.231928220509009,-1.06551935399113,0.297752808988764,Synthetic large,0.45039333160369943,0.526144132708105
NULL_PATH_116,0.2142861805582839,1.027291801492651,0.3544921875,0.214286180558284,1.02179913953015,0.378723404255319,Synthetic large,0.45039333160369943,0.4216778556268237
NULL_PATH_264,0.36275209179395096,1.1004647369368719,0.3544921875,0.362752091793951,1.10563071159795,0.304,Synthetic large,0.45039333160369943,0.5171264163912462
NULL_PATH_787,-0.2607213175898892,-1.0913149388669081,0.3544921875,-0.260721317589889,-1.10265544862421,0.276923076923077,Synthetic large,0.45039333160369943,0.5576408515395493
NULL_PATH_149,-0.22689109017677123,-1.0342996979613468,0.3544921875,-0.226891090176771,-1.0414315131437,0.354838709677419,Synthetic large,0.45039333160369943,0.4499690086760481
NULL_PATH_583,0.21047791698848364,0.9838585880366225,0.3544921875,0.210477916988484,0.970035879933637,0.534188034188034,Synthetic large,0.45039333160369943,0.2723058444020866
NULL_PATH_234,-0.23415820599669948,-1.1003872281623,0.3544921875,-0.2341582059967,-1.10334056503466,0.222846441947566,Synthetic large,0.45039333160369943,0.6519942956360247
NULL_PATH_618,0.2793393190302084,1.0509904963343,0.354965199490246,0.279339319030208,1.05594271832103,0.374220374220374,Synthetic large,0.44981422274827354,0.4268725712705259
NULL_PATH_400,-0.376746438420257,-1.1324813886959137,0.362548828125,-0.376746438420257,-1.16472903118374,0.260956175298805,Synthetic large,0.4406334943145432,0.5834324214892547
NULL_PATH_41,0.22888789131802703,1.0670882822025294,0.362548828125,0.228887891318027,1.05295687183971,0.336776859504132,Synthetic large,0.4406334943145432,0.47265775724045495
NULL_PATH_303,0.2138777335269336,1.0393997857632147,0.362548828125,0.213877733526933,1.02354725865948,0.367432150313152,Synthetic large,0.4406334943145432,0.43482284560041384
NULL_PATH_385,-0.261698182641169,-0.9982257656662993,0.362548828125,-0.261698182641169,-1.00135895753106,0.458252427184466,Synthetic large,0.4406334943145432,0.3388952260710844
NULL_PATH_483,0.23062857394238295,1.0320001338781597,0.36496421919419664,0.230628573942383,1.03908696316289,0.366525423728814,Synthetic large,0.4377497113468929,0.4358958955052918
NULL_PATH_227,-0.22484672117288873,-0.9932725526108641,0.37060546875,-0.224846721172889,-1.01404233103611,0.411320754716981,Synthetic large,0.4310881764083128,0.3858193759961844
NULL_PATH_269,-0.21701549941704007,-1.04614699677141,0.37060546875,-0.21701549941704,-1.04813060891426,0.341509433962264,Synthetic large,0.4310881764083128,0.4665972947316047
NULL_PATH_289,0.20026326886497128,0.973800297582877,0.37060546875,0.200263268864971,0.956526632890617,0.572340425531915,Synthetic large,0.4310881764083128,0.2423455779333094
NULL_PATH_531,-0.21384235324238016,-1.023122965263657,0.37060546875,-0.213842353242381,-1.04207617684489,0.347091932457786,Synthetic large,0.4310881764083128,0.45955548062355855
NULL_PATH_761,0.3562916082871147,1.0808658581332347,0.37060546875,0.356291608287115,1.08593982865471,0.332,Synthetic large,0.4310881764083128,0.4788619162959637
NULL_PATH_411,0.2776038187193857,0.9940346636360949,0.37496323889814726,0.277603818719386,1.01484411397324,0.437371663244353,Synthetic large,0.42601130807564874,0.3591493577758968
NULL_PATH_430,-0.23073038176552418,-1.0455538635505341,0.378662109375,-0.230730381765524,-1.05192679303042,0.345724907063197,Synthetic large,0.4217481501541694,0.46126933144847293
NULL_PATH_392,0.3335482656306058,1.0897339315721086,0.378662109375,0.333548265630606,1.10720408173967,0.285714285714286,Synthetic large,0.4217481501541694,0.5440680443502752
NULL_PATH_854,0.2197373276551331,1.0062836971025761,0.378662109375,0.219737327655133,0.996661690843034,0.465408805031447,Synthetic large,0.4217481501541694,0.33216540458947486
NULL_PATH_261,-0.23983720030526887,-1.0728811655671702,0.378662109375,-0.239837200305269,-1.061390736519,0.351851851851852,Synthetic large,0.4217481501541694,0.4536401588701393
NULL_PATH_895,0.21240850820239365,1.0395741163730927,0.378662109375,0.212408508202394,1.02015471520633,0.385892116182573,Synthetic large,0.4217481501541694,0.41353409402093283
NULL_PATH_801,-0.21282639204501635,-1.0148397091045032,0.378662109375,-0.212826392045016,-1.0375003053768,0.358778625954198,Synthetic large,0.4217481501541694,0.44517343772004736
NULL_PATH_813,-0.208398439527311,-1.0039617389370386,0.378662109375,-0.208398439527311,-1.02532836363875,0.389635316698656,Synthetic large,0.4217481501541694,0.40934168538631205
NULL_PATH_829,-0.23690225526399797,-1.0520020241207229,0.378662109375,-0.236902255263998,-1.05651676926058,0.339015151515151,Synthetic large,0.4217481501541694,0.4697808915539198
NULL_PATH_512,-0.22676486621526085,-1.085278128735077,0.37996274875012254,-0.226764866215261,-1.08342849104396,0.258003766478343,Synthetic large,0.4202589791865574,0.5883739539250619
NULL_PATH_203,-0.22203183824218486,-1.0578142660027077,0.37996274875012254,-0.222031838242186,-1.06656385030223,0.282485875706215,Synthetic large,0.4202589791865574,0.5490032620257874
NULL_PATH_255,-0.30552805229542945,-0.9792477018609211,0.3849622586020978,-0.30552805229543,-0.975337583576097,0.48742746615087,Synthetic large,0.41458184629486694,0.31209000231239875
NULL_PATH_72,-0.25127185583950623,-1.034499312366101,0.38671875,-0.251271855839506,-1.0596886617053,0.337254901960784,Synthetic large,0.41260477071429963,0.47204172919038784
NULL_PATH_785,-0.2510390722893235,-1.0335409303706737,0.38671875,-0.251039072289324,-1.05870694376504,0.337254901960784,Synthetic large,0.41260477071429963,0.47204172919038784
NULL_PATH_276,-0.22322091358065005,-1.0315050695889436,0.38671875,-0.22322091358065,-1.04144135183461,0.350096711798839,Synthetic large,0.41260477071429963,0.45581196822475856
NULL_PATH_753,0.30605850286766884,1.0576446569927511,0.38996176845407315,0.306058502867669,1.07342350388427,0.345238095238095,Synthetic large,0.4089779687768684,0.46188128816292584
NULL_PATH_741,-0.3182565310937018,-1.015127270545911,0.394775390625,-0.318256531093702,-1.02718108788988,0.413725490196078,Synthetic large,0.4036499280613732,0.38328772080024415
NULL_PATH_182,0.20614832369384373,0.963620324533329,0.394775390625,0.206148323693844,0.950081953643352,0.585470085470086,Synthetic large,0.4036499280613732,0.23249529025373564
NULL_PATH_928,-0.23803088573335873,-1.01436176294351,0.394775390625,-0.238030885733359,-1.02254212568759,0.413255360623782,Synthetic large,0.4036499280613732,0.3837815041830645
NULL_PATH_197,0.23203169065513038,1.019725246210672,0.394775390625,0.232031690655131,1.02117860994464,0.375266524520256,Synthetic large,0.4036499280613732,0.4256601749009333
NULL_PATH_216,-0.26548774402879777,-1.0165246300541246,0.3999607881580238,-0.265487744028798,-1.02318176888313,0.427734375,Synthetic large,0.39798258447540513,0.3688258461357124
NULL_PATH_695,0.29612721368743133,1.0046241174040698,0.3999607881580238,0.296127213687432,1.02359580338507,0.395918367346939,Synthetic large,0.39798258447540513,0.40239435009828733
NULL_PATH_129,-0.21471106843997365,-1.000622126190255,0.40283203125,-0.214711068439974,-1.00576246539721,0.450570342205323,Synthetic large,0.39487600375386805,0.3462373981436354
NULL_PATH_766,-0.2061994213299454,-0.9832408542173168,0.40283203125,-0.206199421329945,-1.00548450292463,0.440677966101695,Synthetic large,0.39487600375386805,0.35587866367132615
NULL_PATH_737,-0.21937848997331794,-0.9921843075602267,0.40283203125,-0.219378489973318,-0.974543002466539,0.523809523809524,Synthetic large,0.39487600375386805,0.2808266095756941
NULL_PATH_222,-0.2057845235584453,-0.9812624566222534,0.40283203125,-0.205784523558445,-1.00346134846159,0.444444444444444,Synthetic large,0.39487600375386805,0.3521825181113629
