window_size,step,runtime_s,PathwayDisplay,pt_mid,NES,padj,window_id
100,20,7.580404758453369,G2-M Checkpoint,0.6116936,4.429347120334972,1.5336801944470456e-08,156
100,20,7.580404758453369,G2-M Checkpoint,0.6130464,4.227204907767486,2.3359352588416186e-07,157
100,20,7.580404758453369,G2-M Checkpoint,0.6144322,4.624256058363041,6.271368407385878e-10,158
100,20,7.580404758453369,G2-M Checkpoint,0.61603016,4.732882919810273,4.306856857398097e-11,159
100,20,7.580404758453369,G2-M Checkpoint,0.6177911,4.867046566098979,9.233444063585405e-13,160
100,20,7.580404758453369,G2-M Checkpoint,0.6193687,4.810821808251121,1.739799601800421e-11,161
100,20,7.580404758453369,G2-M Checkpoint,0.62109447,4.902438151685755,1.376150860740148e-12,162
100,20,7.580404758453369,G2-M Checkpoint,0.6233954,4.682627697579799,1.8732772456589826e-10,163
100,20,7.580404758453369,G2-M Checkpoint,0.62588954,4.533199213817963,1.3184268338228991e-08,164
100,20,7.580404758453369,G2-M Checkpoint,0.62776977,4.588450040523457,1.506938808412165e-09,165
100,20,7.580404758453369,G2-M Checkpoint,0.6300154,4.631313399185501,1.1258630514280661e-10,166
100,20,7.580404758453369,G2-M Checkpoint,0.6333401,4.602567503490348,2.875308530993326e-09,167
100,20,7.580404758453369,G2-M Checkpoint,0.64019406,4.520399608475871,1.0597498373302685e-08,168
100,20,7.580404758453369,G2-M Checkpoint,0.64862984,4.3488392799921,2.0900473368582907e-07,169
100,20,7.580404758453369,G2-M Checkpoint,0.65898144,4.144252265262691,1.0236601267685165e-05,170
100,20,7.580404758453369,G2-M Checkpoint,0.67348033,3.847453699508006,0.002502117283082109,171
100,20,7.580404758453369,G2-M Checkpoint,0.6942073,3.3211545869857755,0.346435546875,172
100,20,7.580404758453369,G2-M Checkpoint,0.7335458,2.9706842239741795,0.6681256975446429,173
100,50,3.0311639308929443,heme Metabolism,0.06611653,-2.9455623257428125,0.3117919921875,0
100,50,3.0311639308929443,heme Metabolism,0.12645397,-3.0058688273831446,0.216522216796875,1
100,50,3.0311639308929443,heme Metabolism,0.15605158,-2.710266210445454,0.4234212239583333,2
100,50,3.0311639308929443,heme Metabolism,0.17590776,-2.4757065588474956,0.409423828125,3
100,50,3.0311639308929443,heme Metabolism,0.1901795,-2.4017441412773253,0.4819972826086957,4
100,50,3.0311639308929443,heme Metabolism,0.20296647,-2.8334573729926857,0.220458984375,5
100,50,3.0311639308929443,heme Metabolism,0.21279734,-2.8037047677030498,0.2375284235162615,6
100,50,3.0311639308929443,heme Metabolism,0.22425337,-2.653347092205842,0.44091796875,7
100,50,3.0311639308929443,heme Metabolism,0.23377353,-2.7417050838557993,0.4923031455592105,8
100,50,3.0311639308929443,heme Metabolism,0.24440241,-2.5645319913438427,0.6317354090073529,9
100,50,3.0311639308929443,heme Metabolism,0.25887832,-2.4266117429562386,0.7638322655794991,10
100,50,3.0311639308929443,heme Metabolism,0.27451438,-2.5443501955556185,0.42005567558285944,11
100,50,3.0311639308929443,heme Metabolism,0.2977579,-2.376063215143271,0.7533143939393939,12
100,50,3.0311639308929443,heme Metabolism,0.3182937,2.279766616021077,0.7780812564015022,13
100,50,3.0311639308929443,heme Metabolism,0.34695533,2.572781107183787,0.7846730712675228,14
100,50,3.0311639308929443,heme Metabolism,0.3721673,3.3066215743101934,0.2969447544642857,15
100,50,3.0311639308929443,heme Metabolism,0.4054673,3.199692342614096,0.08660888671875,16
100,50,3.0311639308929443,heme Metabolism,0.43965986,-2.8166061042965715,0.08735164956948928,17
100,50,3.0311639308929443,heme Metabolism,0.47157502,-3.9248342092314425,5.867320238795155e-06,18
100,50,3.0311639308929443,heme Metabolism,0.49799728,-4.213688909412288,8.42365255313803e-09,19
100,50,3.0311639308929443,heme Metabolism,0.5157938,-4.3534997497882175,1.471860693017772e-10,20
100,50,3.0311639308929443,heme Metabolism,0.5255913,-4.032642459686523,1.885140735205517e-07,21
100,50,3.0311639308929443,heme Metabolism,0.532873,-3.6752230067244955,7.424777780680113e-05,22
100,50,3.0311639308929443,heme Metabolism,0.5379543,-3.921207849587503,1.3597398384024661e-05,23
100,50,3.0311639308929443,heme Metabolism,0.54173076,-3.985858282222045,1.5269047530080294e-06,24
100,50,3.0311639308929443,heme Metabolism,0.5456246,-4.178164753850994,1.345079969265238e-07,25
100,50,3.0311639308929443,heme Metabolism,0.5479577,-4.361224846371904,5.6256331806488804e-09,26
100,50,3.0311639308929443,heme Metabolism,0.5503218,-4.241265992261184,2.8774309530492535e-08,27
100,50,3.0311639308929443,heme Metabolism,0.55204034,-4.162754924598838,1.0025036308826275e-07,28
100,50,3.0311639308929443,heme Metabolism,0.5538571,-4.230232645777115,1.937280245617321e-08,29
100,50,3.0311639308929443,heme Metabolism,0.5556143,-4.1400164368071435,5.655422205616551e-07,30
100,50,3.0311639308929443,heme Metabolism,0.5572619,-3.528826456750624,0.00015718038695949595,31
100,50,3.0311639308929443,heme Metabolism,0.5588702,-3.576985392107503,0.00027111379837985183,32
100,50,3.0311639308929443,heme Metabolism,0.56039655,-3.732434387849994,6.364842808636146e-05,33
100,50,3.0311639308929443,heme Metabolism,0.56190985,-3.8085876645193024,2.9667051019690164e-05,34
100,50,3.0311639308929443,heme Metabolism,0.5632943,-3.977390808115631,1.5729411704004033e-05,35
100,50,3.0311639308929443,heme Metabolism,0.56472397,-3.932028933893385,9.737254864383448e-06,36
100,50,3.0311639308929443,heme Metabolism,0.56627214,-2.7696887733955085,0.08660888671875,37
100,50,3.0311639308929443,heme Metabolism,0.56779945,-2.343028540810546,0.5196533203125,38
100,50,3.0311639308929443,heme Metabolism,0.56929123,-2.9625255619390316,0.0346392303749005,39
100,50,3.0311639308929443,heme Metabolism,0.57084715,2.1900355457451304,0.554296875,40
100,50,3.0311639308929443,heme Metabolism,0.57237244,2.80815382342522,0.13857421875,41
100,50,3.0311639308929443,heme Metabolism,0.5736964,-2.68798049358685,0.11530417743172586,42
100,50,3.0311639308929443,heme Metabolism,0.575161,-2.38936059022696,0.409423828125,43
100,50,3.0311639308929443,heme Metabolism,0.57649505,2.291908954834025,0.37530517578125,44
100,50,3.0311639308929443,heme Metabolism,0.57756126,-2.509340379236671,0.19796316964285715,45
100,50,3.0311639308929443,heme Metabolism,0.5790235,-2.5157641712588124,0.14847237723214285,46
100,50,3.0311639308929443,heme Metabolism,0.5800972,-2.0850678314328857,0.5287700452302632,47
100,50,3.0311639308929443,heme Metabolism,0.581506,-2.181417391287582,0.43304443359375,48
100,50,3.0311639308929443,heme Metabolism,0.583044,-3.015008036766776,0.1732177734375,49
100,50,3.0311639308929443,heme Metabolism,0.58463067,-2.3341613022232655,0.346435546875,50
100,50,3.0311639308929443,heme Metabolism,0.5863327,2.579886809731616,0.2969447544642857,51
100,50,3.0311639308929443,heme Metabolism,0.5881226,-2.5850422396022545,0.19246419270833334,52
100,50,3.0311639308929443,heme Metabolism,0.5898073,-2.0462849562261836,0.5826416015625,53
100,50,3.0311639308929443,heme Metabolism,0.5916198,2.7683499151448623,0.12112762073635848,54
100,50,3.0311639308929443,heme Metabolism,0.5934557,2.8631872565137804,0.042169242172720715,55
100,50,3.0311639308929443,heme Metabolism,0.595761,3.296769477903325,0.004170195471803515,56
100,50,3.0311639308929443,heme Metabolism,0.5977697,3.219240474775754,0.012539071795219226,57
100,50,3.0311639308929443,heme Metabolism,0.60021156,3.197613637310175,0.025492074301874824,58
100,50,3.0311639308929443,heme Metabolism,0.6023429,2.7101894348912436,0.1732177734375,59
100,50,3.0311639308929443,heme Metabolism,0.6044291,2.0576013678364395,0.755859375,60
100,50,3.0311639308929443,heme Metabolism,0.60706496,1.8742099563289256,0.6718091363591805,61
100,50,3.0311639308929443,heme Metabolism,0.61033165,-2.1698956012428776,0.6257802331551655,62
100,50,3.0311639308929443,heme Metabolism,0.6135485,3.4135240824522057,0.0044790988400852565,63
100,50,3.0311639308929443,heme Metabolism,0.6177911,4.170390414912871,1.6704620397580883e-06,64
100,50,3.0311639308929443,heme Metabolism,0.6220092,3.73079540327966,0.001402959473070843,65
100,50,3.0311639308929443,heme Metabolism,0.62776977,4.072845648821624,1.6972914156363054e-05,66
100,50,3.0311639308929443,heme Metabolism,0.63609195,4.069496942473103,4.2444444280645805e-06,67
100,50,3.0311639308929443,heme Metabolism,0.65898144,5.1968694284880375,2.937405160245918e-14,68
100,50,3.0311639308929443,heme Metabolism,0.7120327,5.577604258621256,3.266598492414257e-17,69
100,50,3.0311639308929443,E2F Targets,0.06611653,-2.2695209380954937,0.5413055419921875,0
100,50,3.0311639308929443,E2F Targets,0.12645397,-2.5742649180997996,0.41572265625,1
100,50,3.0311639308929443,E2F Targets,0.15605158,-2.961033564382701,0.10821226132806433,2
100,50,3.0311639308929443,E2F Targets,0.17590776,-3.2908035132293283,0.025138718816502304,3
100,50,3.0311639308929443,E2F Targets,0.1901795,-3.4400380280271112,0.005019679734578306,4
100,50,3.0311639308929443,E2F Targets,0.20296647,-3.4642349809155815,0.0025696310348876494,5
100,50,3.0311639308929443,E2F Targets,0.21279734,-3.3698330277668287,0.0059463898394235305,6
100,50,3.0311639308929443,E2F Targets,0.22425337,-3.083691477005665,0.10809580387936861,7
100,50,3.0311639308929443,E2F Targets,0.23377353,-1.8654559209585997,0.671875,8
100,50,3.0311639308929443,E2F Targets,0.24440241,-1.7518389536230914,0.7998511904761905,9
100,50,3.0311639308929443,E2F Targets,0.25887832,-1.7740236335354205,0.7808277027027027,10
100,50,3.0311639308929443,E2F Targets,0.27451438,-1.5447128518630553,0.8478422619047619,11
100,50,3.0311639308929443,E2F Targets,0.2977579,2.683763694900301,0.45303109975961536,12
100,50,3.0311639308929443,E2F Targets,0.3182937,3.197122858929024,0.1732177734375,13
100,50,3.0311639308929443,E2F Targets,0.34695533,3.5690063765932214,0.019384072340435515,14
100,50,3.0311639308929443,E2F Targets,0.3721673,3.956340375361438,0.0004518563306330865,15
100,50,3.0311639308929443,E2F Targets,0.4054673,2.88279275257672,0.2931377704326923,16
100,50,3.0311639308929443,E2F Targets,0.43965986,-4.2375946196324445,1.952441775353804e-11,17
100,50,3.0311639308929443,E2F Targets,0.47157502,-4.398926292205277,2.1561803835847697e-14,18
100,50,3.0311639308929443,E2F Targets,0.49799728,-3.5788362624474788,1.6127307718045572e-06,19
100,50,3.0311639308929443,E2F Targets,0.5157938,-3.8274377581879055,3.6230763669410886e-09,20
100,50,3.0311639308929443,E2F Targets,0.5255913,-3.9213033746777044,4.959085777250615e-09,21
100,50,3.0311639308929443,E2F Targets,0.532873,-3.975887236251958,1.0046258722747768e-09,22
100,50,3.0311639308929443,E2F Targets,0.5379543,-3.4007410723444007,0.00013689904670665778,23
100,50,3.0311639308929443,E2F Targets,0.54173076,-3.504355100489491,1.5492793310282642e-05,24
100,50,3.0311639308929443,E2F Targets,0.5456246,-3.699888317127058,7.393433540880984e-07,25
100,50,3.0311639308929443,E2F Targets,0.5479577,-3.5553679467625856,8.034826317832753e-06,26
100,50,3.0311639308929443,E2F Targets,0.5503218,-3.4328718272230376,4.4117096722605475e-05,27
100,50,3.0311639308929443,E2F Targets,0.55204034,-3.2249678936093122,0.0005170260236350701,28
100,50,3.0311639308929443,E2F Targets,0.5538571,-3.2356343723143657,0.0004250550482769086,29
100,50,3.0311639308929443,E2F Targets,0.5556143,-3.5382757964882976,1.4833525509845082e-05,30
100,50,3.0311639308929443,E2F Targets,0.5572619,-3.3528683398988446,0.00012097267246108117,31
100,50,3.0311639308929443,E2F Targets,0.5588702,-3.342094623831316,0.00027111379837985183,32
100,50,3.0311639308929443,E2F Targets,0.56039655,-2.4909604954040967,0.13761776712373397,33
100,50,3.0311639308929443,E2F Targets,0.56190985,-1.7742140550944505,0.5652369449013158,34
100,50,3.0311639308929443,E2F Targets,0.5632943,-2.9776770124503025,0.015673839744024032,35
100,50,3.0311639308929443,E2F Targets,0.56472397,-3.0958380388009688,0.0031276466038526363,36
100,50,3.0311639308929443,E2F Targets,0.56627214,-3.160096034649496,0.0008053674598930902,37
100,50,3.0311639308929443,E2F Targets,0.56779945,-2.767815102521709,0.04318657293494088,38
100,50,3.0311639308929443,E2F Targets,0.56929123,-2.7073521668285303,0.027864603989376055,39
100,50,3.0311639308929443,E2F Targets,0.57084715,-2.807867204352924,0.04498601347389675,40
100,50,3.0311639308929443,E2F Targets,0.57237244,2.0094024958416474,0.6262488731971154,41
100,50,3.0311639308929443,E2F Targets,0.5736964,2.5478120701858296,0.11530417743172586,42
100,50,3.0311639308929443,E2F Targets,0.575161,-1.6385218794296297,0.7594933143028846,43
100,50,3.0311639308929443,E2F Targets,0.57649505,1.5189285580717704,0.8514851485148514,44
100,50,3.0311639308929443,E2F Targets,0.57756126,2.323672769815851,0.25982666015625,45
100,50,3.0311639308929443,E2F Targets,0.5790235,2.5033860575215625,0.15397135416666666,46
100,50,3.0311639308929443,E2F Targets,0.5800972,2.9301664348826986,0.07269027127663318,47
100,50,3.0311639308929443,E2F Targets,0.581506,3.1946943919670416,0.0076040693008958445,48
100,50,3.0311639308929443,E2F Targets,0.583044,1.8899979237849795,0.5072806222098214,49
100,50,3.0311639308929443,E2F Targets,0.58463067,2.1037528568261346,0.3870175887392639,50
100,50,3.0311639308929443,E2F Targets,0.5863327,3.6694447975179805,8.812859273496202e-05,51
100,50,3.0311639308929443,E2F Targets,0.5881226,3.3737247770974466,0.0019296846085746333,52
100,50,3.0311639308929443,E2F Targets,0.5898073,2.9092036837871658,0.05078127050376931,53
100,50,3.0311639308929443,E2F Targets,0.5916198,3.6354519107364633,0.00012481307476143295,54
100,50,3.0311639308929443,E2F Targets,0.5934557,3.90935284348555,6.817363170282859e-07,55
100,50,3.0311639308929443,E2F Targets,0.595761,3.862053275806427,1.3822506185125317e-06,56
100,50,3.0311639308929443,E2F Targets,0.5977697,4.079644938631006,4.869545121630614e-07,57
100,50,3.0311639308929443,E2F Targets,0.60021156,4.256973581959597,1.3453335039009175e-08,58
100,50,3.0311639308929443,E2F Targets,0.6023429,4.393848577460156,4.1073046611752586e-10,59
100,50,3.0311639308929443,E2F Targets,0.6044291,4.117674746892091,1.6347895011069814e-07,60
100,50,3.0311639308929443,E2F Targets,0.60706496,4.094817834858494,3.524393548427705e-07,61
100,50,3.0311639308929443,E2F Targets,0.61033165,4.268382320352222,7.1302675706748625e-09,62
100,50,3.0311639308929443,E2F Targets,0.6135485,4.216256025919253,4.537648013468734e-08,63
100,50,3.0311639308929443,E2F Targets,0.6177911,4.42947642103198,3.464566775887416e-09,64
100,50,3.0311639308929443,E2F Targets,0.6220092,4.522304074041032,2.007082763206053e-10,65
100,50,3.0311639308929443,E2F Targets,0.62776977,4.405674321009132,2.26397432879772e-09,66
100,50,3.0311639308929443,E2F Targets,0.63609195,4.102224793042446,1.924499032948725e-07,67
100,50,3.0311639308929443,E2F Targets,0.65898144,3.473170531321977,0.007249235222117701,68
100,50,3.0311639308929443,E2F Targets,0.7120327,2.557075248153618,0.7994666466346154,69
100,50,3.0311639308929443,G2-M Checkpoint,0.06611653,-2.868384993205169,0.216522216796875,0
100,50,3.0311639308929443,G2-M Checkpoint,0.12645397,-3.3437668954004165,0.03238992970120566,1
100,50,3.0311639308929443,G2-M Checkpoint,0.15605158,-3.5581947257931477,0.0059463898394235305,2
100,50,3.0311639308929443,G2-M Checkpoint,0.17590776,-3.9018023424900403,0.0004791466634733022,3
100,50,3.0311639308929443,G2-M Checkpoint,0.1901795,-3.9396244457845357,0.00012992727386437655,4
100,50,3.0311639308929443,G2-M Checkpoint,0.20296647,-3.7571588622927887,0.0008585270282028641,5
100,50,3.0311639308929443,G2-M Checkpoint,0.21279734,-3.7766683442084608,0.0007904532476728476,6
100,50,3.0311639308929443,G2-M Checkpoint,0.22425337,-3.3716351707848697,0.05218377562972022,7
100,50,3.0311639308929443,G2-M Checkpoint,0.23377353,-2.222583633391529,0.5121221127717391,8
100,50,3.0311639308929443,G2-M Checkpoint,0.24440241,-1.9325159623519665,0.7998511904761905,9
100,50,3.0311639308929443,G2-M Checkpoint,0.25887832,-1.664644644921171,0.8685213414634146,10
100,50,3.0311639308929443,G2-M Checkpoint,0.27451438,1.8706253857223358,0.7989864864864865,11
100,50,3.0311639308929443,G2-M Checkpoint,0.2977579,3.047598896594576,0.24745396205357142,12
100,50,3.0311639308929443,G2-M Checkpoint,0.3182937,3.669093250201586,0.02362433816490578,13
100,50,3.0311639308929443,G2-M Checkpoint,0.34695533,4.02319378306006,0.0015949434009647479,14
100,50,3.0311639308929443,G2-M Checkpoint,0.3721673,4.442596723656724,1.9724182930417755e-05,15
100,50,3.0311639308929443,G2-M Checkpoint,0.4054673,3.626120664500194,0.015446682646284552,16
100,50,3.0311639308929443,G2-M Checkpoint,0.43965986,-4.216257576372101,3.3513456394205067e-09,17
100,50,3.0311639308929443,G2-M Checkpoint,0.47157502,-4.340822020201664,2.23956556584701e-11,18
100,50,3.0311639308929443,G2-M Checkpoint,0.49799728,-3.8046905975905814,6.898522255643369e-07,19
100,50,3.0311639308929443,G2-M Checkpoint,0.5157938,-4.23601700363607,4.192007341200814e-11,20
100,50,3.0311639308929443,G2-M Checkpoint,0.5255913,-4.129008721401548,4.959085777250615e-09,21
100,50,3.0311639308929443,G2-M Checkpoint,0.532873,-4.182144993606633,9.446021346004568e-10,22
100,50,3.0311639308929443,G2-M Checkpoint,0.5379543,-4.0802136763096835,3.8365746040656714e-08,23
100,50,3.0311639308929443,G2-M Checkpoint,0.54173076,-4.015084892880536,8.231082443036309e-08,24
100,50,3.0311639308929443,G2-M Checkpoint,0.5456246,-3.986069412906365,1.345079969265238e-07,25
100,50,3.0311639308929443,G2-M Checkpoint,0.5479577,-4.084618408799438,2.4511448859308457e-08,26
100,50,3.0311639308929443,G2-M Checkpoint,0.5503218,-3.9829901029679213,1.6554830390956776e-07,27
100,50,3.0311639308929443,G2-M Checkpoint,0.55204034,-3.4080184091723607,0.0004744491471647408,28
100,50,3.0311639308929443,G2-M Checkpoint,0.5538571,-3.7707296603056895,3.466996686290372e-06,29
100,50,3.0311639308929443,G2-M Checkpoint,0.5556143,-3.5157020390689477,0.00013943421423826257,30
100,50,3.0311639308929443,G2-M Checkpoint,0.5572619,-3.568447334116835,0.00012023120865061711,31
100,50,3.0311639308929443,G2-M Checkpoint,0.5588702,-4.044762230606653,3.3037170201676614e-08,32
100,50,3.0311639308929443,G2-M Checkpoint,0.56039655,-3.241647317571574,0.0022151991680065945,33
100,50,3.0311639308929443,G2-M Checkpoint,0.56190985,-2.8314509031111026,0.08660888671875,34
100,50,3.0311639308929443,G2-M Checkpoint,0.5632943,-3.636175092037523,9.017340648796284e-05,35
100,50,3.0311639308929443,G2-M Checkpoint,0.56472397,-3.8109053633866448,4.647211039805237e-06,36
100,50,3.0311639308929443,G2-M Checkpoint,0.56627214,-3.7585083991564368,3.214536322122167e-06,37
100,50,3.0311639308929443,G2-M Checkpoint,0.56779945,-2.8459053532327725,0.04318657293494088,38
100,50,3.0311639308929443,G2-M Checkpoint,0.56929123,-3.000331882308268,0.011699715073670973,39
100,50,3.0311639308929443,G2-M Checkpoint,0.57084715,-3.148812423497346,0.01343729652025577,40
100,50,3.0311639308929443,G2-M Checkpoint,0.57237244,-1.7225094119545385,0.6705204133064516,41
100,50,3.0311639308929443,G2-M Checkpoint,0.5736964,-1.5869146432312051,0.7263513513513513,42
100,50,3.0311639308929443,G2-M Checkpoint,0.575161,-1.7223821394774628,0.7594933143028846,43
100,50,3.0311639308929443,G2-M Checkpoint,0.57649505,2.460966766739694,0.346435546875,44
100,50,3.0311639308929443,G2-M Checkpoint,0.57756126,2.2581469172601643,0.36908262730988334,45
100,50,3.0311639308929443,G2-M Checkpoint,0.5790235,1.8667040327904478,0.689724046662092,46
100,50,3.0311639308929443,G2-M Checkpoint,0.5800972,2.326309849718237,0.3380212180808337,47
100,50,3.0311639308929443,G2-M Checkpoint,0.581506,2.691963377966479,0.14847237723214285,48
100,50,3.0311639308929443,G2-M Checkpoint,0.583044,1.9504372424655205,0.5072806222098214,49
100,50,3.0311639308929443,G2-M Checkpoint,0.58463067,1.6729107373742615,0.7061096353537794,50
100,50,3.0311639308929443,G2-M Checkpoint,0.5863327,3.5275598406148374,0.001387021736482544,51
100,50,3.0311639308929443,G2-M Checkpoint,0.5881226,3.5631371509550305,0.0013422790998218169,52
100,50,3.0311639308929443,G2-M Checkpoint,0.5898073,3.194945071771741,0.02362433816490578,53
100,50,3.0311639308929443,G2-M Checkpoint,0.5916198,3.871097039265423,5.777318857069731e-05,54
100,50,3.0311639308929443,G2-M Checkpoint,0.5934557,4.388830517987022,3.1870889741130846e-09,55
100,50,3.0311639308929443,G2-M Checkpoint,0.595761,4.432241628804235,6.35969753988427e-10,56
100,50,3.0311639308929443,G2-M Checkpoint,0.5977697,4.665652836600475,8.98415970331487e-11,57
100,50,3.0311639308929443,G2-M Checkpoint,0.60021156,4.553489788976985,1.1195284558227637e-09,58
100,50,3.0311639308929443,G2-M Checkpoint,0.6023429,4.7005093849475665,1.3909783945087539e-11,59
100,50,3.0311639308929443,G2-M Checkpoint,0.6044291,4.731241136893156,7.245554992970046e-12,60
100,50,3.0311639308929443,G2-M Checkpoint,0.60706496,4.647600284597587,3.56033500211576e-11,61
100,50,3.0311639308929443,G2-M Checkpoint,0.61033165,4.534001264432444,1.434395834022916e-09,62
100,50,3.0311639308929443,G2-M Checkpoint,0.6135485,4.367772992374559,4.537648013468734e-08,63
100,50,3.0311639308929443,G2-M Checkpoint,0.6177911,4.867046566098979,3.0613165266317205e-12,64
100,50,3.0311639308929443,G2-M Checkpoint,0.6220092,4.734688463572157,1.3287815257397182e-10,65
100,50,3.0311639308929443,G2-M Checkpoint,0.62776977,4.588450040523457,2.26397432879772e-09,66
100,50,3.0311639308929443,G2-M Checkpoint,0.63609195,4.563776601252597,5.829722744893915e-10,67
100,50,3.0311639308929443,G2-M Checkpoint,0.65898144,4.144252265262691,6.884206301769205e-05,68
100,50,3.0311639308929443,G2-M Checkpoint,0.7120327,3.2431789366887194,0.485009765625,69
100,100,1.5622930526733398,heme Metabolism,0.06611653,-2.9455623257428125,0.3117919921875,0
100,100,1.5622930526733398,heme Metabolism,0.15605158,-2.710266210445454,0.4235646713052215,1
100,100,1.5622930526733398,heme Metabolism,0.1901795,-2.4017441412773253,0.472412109375,2
100,100,1.5622930526733398,heme Metabolism,0.21279734,-2.8037047677030498,0.25579984070982004,3
100,100,1.5622930526733398,heme Metabolism,0.23377353,-2.7417050838557993,0.4075712316176471,4
100,100,1.5622930526733398,heme Metabolism,0.25887832,-2.4266117429562386,0.7481266542495834,5
100,100,1.5622930526733398,heme Metabolism,0.2977579,-2.376063215143271,0.7583539603960395,6
100,100,1.5622930526733398,heme Metabolism,0.34695533,2.572781107183787,0.6672092013888888,7
100,100,1.5622930526733398,heme Metabolism,0.4054673,3.199692342614096,0.1732177734375,8
100,100,1.5622930526733398,heme Metabolism,0.47157502,-3.9248342092314425,5.492810436318868e-06,9
100,100,1.5622930526733398,heme Metabolism,0.5157938,-4.3534997497882175,4.239798359922847e-10,10
100,100,1.5622930526733398,heme Metabolism,0.532873,-3.6752230067244955,7.168750960656663e-05,11
100,100,1.5622930526733398,heme Metabolism,0.54173076,-3.985858282222045,1.3983233001231425e-06,12
100,100,1.5622930526733398,heme Metabolism,0.5479577,-4.361224846371904,5.96865959410308e-09,13
100,100,1.5622930526733398,heme Metabolism,0.55204034,-4.162754924598838,8.547662536999244e-08,14
100,100,1.5622930526733398,heme Metabolism,0.5556143,-4.1400164368071435,1.6715588875035268e-06,15
100,100,1.5622930526733398,heme Metabolism,0.5588702,-3.576985392107503,0.00022055957524961528,16
100,100,1.5622930526733398,heme Metabolism,0.56190985,-3.8085876645193024,8.225335321929787e-05,17
100,100,1.5622930526733398,heme Metabolism,0.56472397,-3.932028933893385,3.466996686290372e-06,18
100,100,1.5622930526733398,heme Metabolism,0.56779945,-2.343028540810546,0.3810791015625,19
100,100,1.5622930526733398,heme Metabolism,0.57084715,2.1900355457451304,0.6129244290865384,20
100,100,1.5622930526733398,heme Metabolism,0.5736964,-2.68798049358685,0.0577392578125,21
100,100,1.5622930526733398,heme Metabolism,0.57649505,2.291908954834025,0.42638221153846156,22
100,100,1.5622930526733398,heme Metabolism,0.5790235,-2.5157641712588124,0.14847237723214285,23
100,100,1.5622930526733398,heme Metabolism,0.581506,-2.181417391287582,0.49078369140625,24
100,100,1.5622930526733398,heme Metabolism,0.58463067,-2.3341613022232655,0.36293247767857145,25
100,100,1.5622930526733398,heme Metabolism,0.5881226,-2.5850422396022545,0.15397135416666666,26
100,100,1.5622930526733398,heme Metabolism,0.5916198,2.7683499151448623,0.069287109375,27
100,100,1.5622930526733398,heme Metabolism,0.595761,3.296769477903325,0.0019185651774567976,28
100,100,1.5622930526733398,heme Metabolism,0.60021156,3.197613637310175,0.09898158482142858,29
100,100,1.5622930526733398,heme Metabolism,0.6044291,2.0576013678364395,0.6598772321428571,30
100,100,1.5622930526733398,heme Metabolism,0.61033165,-2.1698956012428776,0.6562514510961258,31
100,100,1.5622930526733398,heme Metabolism,0.6177911,4.170390414912871,2.616006590564553e-06,32
100,100,1.5622930526733398,heme Metabolism,0.62776977,4.072845648821624,2.5785773429859255e-05,33
100,100,1.5622930526733398,heme Metabolism,0.65898144,5.1968694284880375,6.126640424968482e-14,34
100,100,1.5622930526733398,E2F Targets,0.06611653,-2.2695209380954937,0.5413055419921875,0
100,100,1.5622930526733398,E2F Targets,0.15605158,-2.961033564382701,0.11291714225537146,1
100,100,1.5622930526733398,E2F Targets,0.1901795,-3.4400380280271112,0.005328583102860047,2
100,100,1.5622930526733398,E2F Targets,0.21279734,-3.3698330277668287,0.007027551628409627,3
100,100,1.5622930526733398,E2F Targets,0.23377353,-1.8654559209585997,0.6910714285714286,4
100,100,1.5622930526733398,E2F Targets,0.25887832,-1.7740236335354205,0.8171452702702703,5
100,100,1.5622930526733398,E2F Targets,0.2977579,2.683763694900301,0.4619140625,6
100,100,1.5622930526733398,E2F Targets,0.34695533,3.5690063765932214,0.022109957513309256,7
100,100,1.5622930526733398,E2F Targets,0.4054673,2.88279275257672,0.31494140625,8
100,100,1.5622930526733398,E2F Targets,0.47157502,-4.398926292205277,6.135137911787673e-15,9
100,100,1.5622930526733398,E2F Targets,0.5157938,-3.8274377581879055,3.5324994577675616e-09,10
100,100,1.5622930526733398,E2F Targets,0.532873,-3.975887236251958,3.621494432434099e-10,11
100,100,1.5622930526733398,E2F Targets,0.54173076,-3.504355100489491,1.3844623809188742e-05,12
100,100,1.5622930526733398,E2F Targets,0.5479577,-3.5553679467625856,2.007373501185246e-05,13
100,100,1.5622930526733398,E2F Targets,0.55204034,-3.2249678936093122,0.000765596227305777,14
100,100,1.5622930526733398,E2F Targets,0.5556143,-3.5382757964882976,5.914599780393261e-05,15
100,100,1.5622930526733398,E2F Targets,0.5588702,-3.342094623831316,0.00022055957524961528,16
100,100,1.5622930526733398,E2F Targets,0.56190985,-1.7742140550944505,0.6746376439144737,17
100,100,1.5622930526733398,E2F Targets,0.56472397,-3.0958380388009688,0.0018717709048359,18
100,100,1.5622930526733398,E2F Targets,0.56779945,-2.767815102521709,0.03838806483105856,19
100,100,1.5622930526733398,E2F Targets,0.57084715,-2.807867204352924,0.04810857205620251,20
100,100,1.5622930526733398,E2F Targets,0.5736964,2.5478120701858296,0.0577392578125,21
100,100,1.5622930526733398,E2F Targets,0.57649505,1.5189285580717704,0.8514851485148514,22
100,100,1.5622930526733398,E2F Targets,0.5790235,2.5033860575215625,0.23095703125,23
100,100,1.5622930526733398,E2F Targets,0.581506,3.1946943919670416,0.005552765914469863,24
