level	axis	protein_name	left_out_unit	n_units_remaining	spearman_refit	direction_preserved
guide	ifn_jak_stat_response	CD274	NDUFA13_1	740	0.43676832371369795	True
guide	ifn_jak_stat_response	CD274	NDUFA13_2	740	0.43754161594771235	True
guide	ifn_jak_stat_response	CD274	NDUFA13_3	740	0.43577148064007976	True
guide	ifn_jak_stat_response	CD274	NEAT1_1	740	0.4376375630559805	True
guide	ifn_jak_stat_response	CD274	NEAT1_2	740	0.4374349784363316	True
guide	ifn_jak_stat_response	CD274	NEAT1_3	740	0.43909980883130945	True
guide	ifn_jak_stat_response	CD274	NGFR_1	740	0.43644524255591843	True
guide	ifn_jak_stat_response	CD274	NGFR_2	740	0.43610104711165887	True
guide	ifn_jak_stat_response	CD274	NGFR_3	740	0.4399236213636898	True
guide	ifn_jak_stat_response	CD274	NME1_1	740	0.4372935749048562	True
guide	ifn_jak_stat_response	CD274	NME1_2	740	0.43737658099883014	True
guide	ifn_jak_stat_response	CD274	NME1_3	740	0.43664545811116573	True
guide	ifn_jak_stat_response	CD274	NMRK1_1	740	0.43674303395121	True
guide	ifn_jak_stat_response	CD274	NMRK1_2	740	0.4362132223110786	True
guide	ifn_jak_stat_response	CD274	NMRK1_3	740	0.43703359970007644	True
guide	ifn_jak_stat_response	CD274	NOLC1_1	740	0.4362875813199864	True
guide	ifn_jak_stat_response	CD274	NOLC1_2	740	0.4372547814752786	True
guide	ifn_jak_stat_response	CD274	NOLC1_3	740	0.4363131079889146	True
guide	ifn_jak_stat_response	CD274	NONO_1	740	0.4372443872052162	True
guide	ifn_jak_stat_response	CD274	NONO_2	740	0.4359186291527293	True
guide	ifn_jak_stat_response	CD274	NONO_3	740	0.43744161181665625	True
guide	ifn_jak_stat_response	CD274	NO_SITE_107	740	0.43675609341872423	True
guide	ifn_jak_stat_response	CD274	NO_SITE_136	740	0.4378947249967832	True
guide	ifn_jak_stat_response	CD274	NO_SITE_146	740	0.43725866081823633	True
guide	ifn_jak_stat_response	CD274	NO_SITE_172	740	0.4369703456805515	True
guide	ifn_jak_stat_response	CD274	NO_SITE_187	740	0.4373683485000343	True
guide	ifn_jak_stat_response	CD274	NO_SITE_205	740	0.4371122822515174	True
guide	ifn_jak_stat_response	CD274	NO_SITE_229	740	0.4382718208229212	True
guide	ifn_jak_stat_response	CD274	NO_SITE_23	740	0.43747865806123765	True
guide	ifn_jak_stat_response	CD274	NO_SITE_304	740	0.4368727106138971	True
guide	ifn_jak_stat_response	CD274	NO_SITE_355	740	0.4372960328091729	True
guide	ifn_jak_stat_response	CD274	NO_SITE_36	740	0.436999218652947	True
guide	ifn_jak_stat_response	CD274	NO_SITE_38	740	0.43684132051057484	True
guide	ifn_jak_stat_response	CD274	NO_SITE_386	740	0.43733005849664214	True
guide	ifn_jak_stat_response	CD274	NO_SITE_40	740	0.4369587668782882	True
guide	ifn_jak_stat_response	CD274	NO_SITE_411	740	0.4366940535447052	True
guide	ifn_jak_stat_response	CD274	NO_SITE_47	740	0.43634811091544945	True
guide	ifn_jak_stat_response	CD274	NO_SITE_505	740	0.4392768075554202	True
guide	ifn_jak_stat_response	CD274	NO_SITE_544	740	0.4375668464835903	True
guide	ifn_jak_stat_response	CD274	NO_SITE_547	740	0.4373907065453252	True
guide	ifn_jak_stat_response	CD274	NO_SITE_599	740	0.43644026752067494	True
guide	ifn_jak_stat_response	CD274	NO_SITE_605	740	0.4373407488997547	True
guide	ifn_jak_stat_response	CD274	NO_SITE_628	740	0.4382667865610676	True
guide	ifn_jak_stat_response	CD274	NO_SITE_664	740	0.43755357972294084	True
guide	ifn_jak_stat_response	CD274	NO_SITE_678	740	0.43633650249988115	True
guide	ifn_jak_stat_response	CD274	NO_SITE_694	740	0.43778352703642925	True
guide	ifn_jak_stat_response	CD274	NO_SITE_706	740	0.4378402365155445	True
guide	ifn_jak_stat_response	CD274	NO_SITE_707	740	0.43584388517085615	True
guide	ifn_jak_stat_response	CD274	NO_SITE_716	740	0.4372028989648818	True
guide	ifn_jak_stat_response	CD274	NO_SITE_736	740	0.43762497740134665	True
guide	ifn_jak_stat_response	CD274	NO_SITE_81	740	0.4372530046769773	True
guide	ifn_jak_stat_response	CD274	NO_SITE_812	740	0.43635954165118757	True
guide	ifn_jak_stat_response	CD274	NO_SITE_820	740	0.43691858162337477	True
guide	ifn_jak_stat_response	CD274	NO_SITE_836	740	0.43735706583082123	True
guide	ifn_jak_stat_response	CD274	NO_SITE_913	740	0.4374318690393044	True
guide	ifn_jak_stat_response	CD274	NO_SITE_915	740	0.43643215347509917	True
guide	ifn_jak_stat_response	CD274	NO_SITE_960	740	0.43735662163124595	True
guide	ifn_jak_stat_response	CD274	NO_SITE_963	740	0.4384667355965697	True
guide	ifn_jak_stat_response	CD274	NPC1_1	740	0.4358287231586855	True
guide	ifn_jak_stat_response	CD274	NPC1_2	740	0.4377398474115232	True
guide	ifn_jak_stat_response	CD274	NPC1_3	740	0.4369554501881259	True
guide	ifn_jak_stat_response	CD274	NPC2_1	740	0.4369577007993075	True
guide	ifn_jak_stat_response	CD274	NPC2_2	740	0.4378677176626041	True
guide	ifn_jak_stat_response	CD274	NPC2_3	740	0.43696821352258997	True
guide	ifn_jak_stat_response	CD274	NSG1_1	740	0.43630197338622656	True
guide	ifn_jak_stat_response	CD274	NSG1_2	740	0.43884451252872303	True
guide	ifn_jak_stat_response	CD274	NSG1_3	740	0.4379538035403003	True
guide	ifn_jak_stat_response	CD274	NT5E_1	740	0.4364217888183418	True
guide	ifn_jak_stat_response	CD274	NT5E_2	740	0.4364317981154388	True
guide	ifn_jak_stat_response	CD274	NT5E_3	740	0.436872532934067	True
guide	ifn_jak_stat_response	CD274	NUP50-AS1_1	740	0.43646120412732475	True
guide	ifn_jak_stat_response	CD274	NUP50-AS1_2	740	0.43738043072848287	True
guide	ifn_jak_stat_response	CD274	NUP50-AS1_3	740	0.437300474804926	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_157	740	0.43773812983983196	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_177	740	0.4372045276966579	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_2	740	0.437151194134315	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_202	740	0.4361016097644543	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_217	740	0.43672091281235925	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_231	740	0.4367958048607575	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_241	740	0.43751289104184193	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_249	740	0.4370421283319225	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_250	740	0.4373020443100922	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_263	740	0.43871403630680034	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_290	740	0.43540528251018956	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_293	740	0.43628624872126054	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_328	740	0.4363851571600308	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_409	740	0.4359383220005683	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_422	740	0.4375161781186993	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_531	740	0.4371288064757191	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_570	740	0.43642803722570117	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_594	740	0.43700496363412106	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_598	740	0.4381015147057452	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_640	740	0.437092145204103	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_658	740	0.43645637715860636	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_670	740	0.43734145961907517	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_672	740	0.4375873092773599	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_675	740	0.4383990099679866	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_714	740	0.43893145719226484	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_724	740	0.4368047480788738	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_736	740	0.43583357974070885	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_813	740	0.43548971004280457	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_84	740	0.43752840841367296	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_848	740	0.4375119434160813	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_859	740	0.43782314963854735	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_869	740	0.43733728414306716	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_892	740	0.4372083774263106	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_915	740	0.4408660351826793	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_931	740	0.4373573323505664	True
guide	ifn_jak_stat_response	CD274	ONE_NON-GENE_SITE_993	740	0.4358077865520355	True
guide	ifn_jak_stat_response	CD274	P2RX4_1	740	0.43649976065046214	True
guide	ifn_jak_stat_response	CD274	P2RX4_2	740	0.4350389363137743	True
guide	ifn_jak_stat_response	CD274	P2RX4_3	740	0.4358518807632119	True
guide	ifn_jak_stat_response	CD274	PABPC1_1	740	0.43547522913664927	True
guide	ifn_jak_stat_response	CD274	PABPC1_3	740	0.4396092465175864	True
guide	ifn_jak_stat_response	CD274	PAICS_1	740	0.43901547013860953	True
guide	ifn_jak_stat_response	CD274	PAICS_2	740	0.4402599396688137	True
guide	ifn_jak_stat_response	CD274	PAICS_3	740	0.4359241964540733	True
guide	ifn_jak_stat_response	CD274	PET100_1	740	0.43896551249303906	True
guide	ifn_jak_stat_response	CD274	PET100_2	740	0.4400355892699742	True
guide	ifn_jak_stat_response	CD274	PET100_3	740	0.4362496170629494	True
guide	ifn_jak_stat_response	CD274	PFDN4_1	740	0.4372767841609092	True
guide	ifn_jak_stat_response	CD274	PFDN4_2	740	0.43700534860708634	True
guide	ifn_jak_stat_response	CD274	PFDN4_3	740	0.43601274023608616	True
guide	ifn_jak_stat_response	CD274	PFN1_1	740	0.4372955589962925	True
guide	ifn_jak_stat_response	CD274	PFN1_2	740	0.4374999204142428	True
guide	ifn_jak_stat_response	CD274	PFN1_3	740	0.44165979021046325	True
guide	ifn_jak_stat_response	CD274	PIK3IP1_1	740	0.4364548964933553	True
guide	ifn_jak_stat_response	CD274	PIK3IP1_2	740	0.43688648080073195	True
guide	ifn_jak_stat_response	CD274	PIK3IP1_3	740	0.43839504178511374	True
guide	ifn_jak_stat_response	CD274	POLD2_1	740	0.4351842488015125	True
guide	ifn_jak_stat_response	CD274	POLD2_2	740	0.43568225575205133	True
guide	ifn_jak_stat_response	CD274	PPA1_1	740	0.43771831853877297	True
guide	ifn_jak_stat_response	CD274	PPA1_2	740	0.43597847764217684	True
guide	ifn_jak_stat_response	CD274	PPIA_1	740	0.4409721100412647	True
guide	ifn_jak_stat_response	CD274	PPIA_2	740	0.437128658409194	True
guide	ifn_jak_stat_response	CD274	PPIA_3	740	0.436426349267315	True
guide	ifn_jak_stat_response	CD274	PRELID3B_2	740	0.4374708401487121	True
guide	ifn_jak_stat_response	CD274	PROS1_1	740	0.4373360699975613	True
guide	ifn_jak_stat_response	CD274	PROS1_2	740	0.43669035188157757	True
guide	ifn_jak_stat_response	CD274	PROS1_3	740	0.4370892431002109	True
guide	ifn_jak_stat_response	CD274	PSAP_1	740	0.43741889841170517	True
guide	ifn_jak_stat_response	CD274	PSAP_2	740	0.43625408867200766	True
guide	ifn_jak_stat_response	CD274	PSAP_3	740	0.4360753723762056	True
guide	ifn_jak_stat_response	CD274	PSMB8-AS1_1	740	0.43702752897254715	True
guide	ifn_jak_stat_response	CD274	PSMB8-AS1_2	740	0.43825470433261904	True
guide	ifn_jak_stat_response	CD274	PSMB8-AS1_3	740	0.43572925206711977	True
guide	ifn_jak_stat_response	CD274	PTMA_1	740	0.43719046137677287	True
guide	ifn_jak_stat_response	CD274	PTMA_2	740	0.43722457590415714	True
guide	ifn_jak_stat_response	CD274	PTMA_3	740	0.4366366925728794	True
guide	ifn_jak_stat_response	CD274	PUF60_2	740	0.43533415135152903	True
guide	ifn_jak_stat_response	CD274	PUF60_3	740	0.43564381768213406	True
guide	ifn_jak_stat_response	CD274	PYGB_1	740	0.438841640038136	True
guide	ifn_jak_stat_response	CD274	PYGB_2	740	0.43639883850695044	True
guide	ifn_jak_stat_response	CD274	PYGB_3	740	0.4352944695228008	True
guide	ifn_jak_stat_response	CD274	RAB27A_1	740	0.43675911397583644	True
guide	ifn_jak_stat_response	CD274	RAB27A_2	740	0.43765311004111657	True
guide	ifn_jak_stat_response	CD274	RAB27A_3	740	0.4389182792715305	True
guide	ifn_jak_stat_response	CD274	RB1_1	740	0.437360974787084	True
guide	ifn_jak_stat_response	CD274	RB1_2	740	0.4371466040720367	True
guide	ifn_jak_stat_response	CD274	RB1_3	740	0.4369786966325675	True
guide	ifn_jak_stat_response	CD274	RBP7_1	740	0.4372003226073449	True
guide	ifn_jak_stat_response	CD274	RBP7_2	740	0.43707671667218706	True
guide	ifn_jak_stat_response	CD274	RBP7_3	740	0.43816355457976425	True
guide	ifn_jak_stat_response	CD274	RNASEH2A_1	740	0.4369426572403568	True
guide	ifn_jak_stat_response	CD274	RNASEH2A_2	740	0.43715098684117987	True
guide	ifn_jak_stat_response	CD274	RNASEH2A_3	740	0.4393818755616348	True
guide	ifn_jak_stat_response	CD274	RNF213_1	740	0.4370412991593819	True
guide	ifn_jak_stat_response	CD274	RNF213_2	740	0.43517986603236936	True
guide	ifn_jak_stat_response	CD274	RNF213_3	740	0.436336206366831	True
guide	ifn_jak_stat_response	CD274	ROMO1_2	740	0.4379995264832527	True
guide	ifn_jak_stat_response	CD274	ROMO1_3	740	0.4359126472651151	True
guide	ifn_jak_stat_response	CD274	RPSA_3	740	0.4369453224378087	True
guide	ifn_jak_stat_response	CD274	RRS1_1	740	0.43865614229548416	True
guide	ifn_jak_stat_response	CD274	RRS1_2	740	0.4380169687199101	True
guide	ifn_jak_stat_response	CD274	RTP4_1	740	0.43642534241494424	True
guide	ifn_jak_stat_response	CD274	RTP4_2	740	0.43695592400100625	True
guide	ifn_jak_stat_response	CD274	RTP4_3	740	0.4357401497633675	True
guide	ifn_jak_stat_response	CD274	S100A6_1	740	0.43769785574500336	True
guide	ifn_jak_stat_response	CD274	S100A6_2	740	0.43782163935999135	True
guide	ifn_jak_stat_response	CD274	S100A6_3	740	0.4371407110243375	True
guide	ifn_jak_stat_response	CD274	S100B_1	740	0.4361758207068371	True
guide	ifn_jak_stat_response	CD274	S100B_2	740	0.43734978095778604	True
guide	ifn_jak_stat_response	CD274	S100B_3	740	0.43723618431972533	True
guide	ifn_jak_stat_response	CD274	SAE1_1	740	0.4350182366135646	True
guide	ifn_jak_stat_response	CD274	SAE1_3	740	0.4402306817234529	True
guide	ifn_jak_stat_response	CD274	SAT1_1	740	0.43672899724463005	True
guide	ifn_jak_stat_response	CD274	SAT1_2	740	0.437800169713851	True
guide	ifn_jak_stat_response	CD274	SAT1_3	740	0.4385879132407157	True
guide	ifn_jak_stat_response	CD274	SCARB2_1	740	0.43679275469034035	True
guide	ifn_jak_stat_response	CD274	SCARB2_2	740	0.43640449464820946	True
guide	ifn_jak_stat_response	CD274	SCARB2_3	740	0.43724512753784167	True
guide	ifn_jak_stat_response	CD274	SDC3_1	740	0.4366713993663641	True
guide	ifn_jak_stat_response	CD274	SDC3_2	740	0.43599520915951373	True
guide	ifn_jak_stat_response	CD274	SDC3_3	740	0.4379170238154641	True
guide	ifn_jak_stat_response	CD274	SDCBP_1	740	0.4397658120612326	True
guide	ifn_jak_stat_response	CD274	SDCBP_2	740	0.4372946113705319	True
guide	ifn_jak_stat_response	CD274	SDCBP_3	740	0.435282002321387	True
guide	ifn_jak_stat_response	CD274	SEC11C_1	740	0.43694979404686696	True
guide	ifn_jak_stat_response	CD274	SEC11C_2	740	0.4364129640534455	True
guide	ifn_jak_stat_response	CD274	SEC11C_3	740	0.43718637474068006	True
guide	ifn_jak_stat_response	CD274	SERPINA3_1	740	0.43742875964227723	True
guide	ifn_jak_stat_response	CD274	SERPINA3_2	740	0.4381334970751679	True
guide	ifn_jak_stat_response	CD274	SERPINA3_3	740	0.4379235979691788	True
guide	ifn_jak_stat_response	CD274	SERPINE2_1	740	0.43829314240253636	True
guide	ifn_jak_stat_response	CD274	SERPINE2_2	740	0.4381474153285278	True
guide	ifn_jak_stat_response	CD274	SERPINE2_3	740	0.43693910364375427	True
guide	ifn_jak_stat_response	CD274	SERPINF1_1	740	0.43695536134821084	True
guide	ifn_jak_stat_response	CD274	SERPINF1_2	740	0.4352678471615869	True
guide	ifn_jak_stat_response	CD274	SERPINF1_3	740	0.4370742291545653	True
guide	ifn_jak_stat_response	CD274	SET_1	740	0.4358228893375963	True
guide	ifn_jak_stat_response	CD274	SET_2	740	0.435353844199368	True
guide	ifn_jak_stat_response	CD274	SET_3	740	0.43577838054014967	True
guide	ifn_jak_stat_response	CD274	SGK1_1	740	0.4357119875102925	True
guide	ifn_jak_stat_response	CD274	SGK1_2	740	0.43695396952287485	True
guide	ifn_jak_stat_response	CD274	SGK1_3	740	0.43561026580754514	True
guide	ifn_jak_stat_response	CD274	SHMT2_1	740	0.43732244787725166	True
guide	ifn_jak_stat_response	CD274	SHMT2_2	740	0.4400953785328118	True
guide	ifn_jak_stat_response	CD274	SHMT2_3	740	0.436607849213789	True
guide	ifn_jak_stat_response	CD274	SINHCAF_1	740	0.43729058396104903	True
guide	ifn_jak_stat_response	CD274	SINHCAF_2	740	0.4366679346096766	True
guide	ifn_jak_stat_response	CD274	SINHCAF_3	740	0.43762337828287545	True
guide	ifn_jak_stat_response	CD274	SLC19A1_1	740	0.43841352048744686	True
guide	ifn_jak_stat_response	CD274	SLC19A1_2	740	0.4364913504718362	True
guide	ifn_jak_stat_response	CD274	SLC19A1_3	740	0.43809387447304976	True
guide	ifn_jak_stat_response	CD274	SLC22A18_1	740	0.436810552286658	True
guide	ifn_jak_stat_response	CD274	SLC22A18_2	740	0.43569851345650795	True
guide	ifn_jak_stat_response	CD274	SLC22A18_3	740	0.43673338001377315	True
guide	ifn_jak_stat_response	CD274	SLC25A13_1	740	0.43758653933142927	True
guide	ifn_jak_stat_response	CD274	SLC25A13_2	740	0.43598801312639357	True
guide	ifn_jak_stat_response	CD274	SLC25A13_3	740	0.4373480633860949	True
guide	ifn_jak_stat_response	CD274	SLC26A2_1	740	0.4380358323952085	True
guide	ifn_jak_stat_response	CD274	SLC26A2_2	740	0.43603261076375527	True
guide	ifn_jak_stat_response	CD274	SLC26A2_3	740	0.4375287045467232	True
guide	ifn_jak_stat_response	CD274	SLC5A3_1	740	0.4379315639482294	True
guide	ifn_jak_stat_response	CD274	SLC5A3_2	740	0.4360441303394085	True
guide	ifn_jak_stat_response	CD274	SLC5A3_3	740	0.43751440132039804	True
guide	ifn_jak_stat_response	CD274	SLC7A5P1_1	740	0.436920358421676	True
guide	ifn_jak_stat_response	CD274	SLC7A5P1_2	740	0.43680457039904363	True
guide	ifn_jak_stat_response	CD274	SLC7A5P1_3	740	0.4372355624403199	True
guide	ifn_jak_stat_response	CD274	SLIRP_1	740	0.4355471598545454	True
guide	ifn_jak_stat_response	CD274	SLIRP_2	740	0.43608179846339523	True
guide	ifn_jak_stat_response	CD274	SLIRP_3	740	0.43684363034836643	True
guide	ifn_jak_stat_response	CD274	SMAD3_1	740	0.43826711230742277	True
guide	ifn_jak_stat_response	CD274	SMAD3_2	740	0.436484065598801	True
guide	ifn_jak_stat_response	CD274	SMAD3_3	740	0.4371195078979425	True
guide	ifn_jak_stat_response	CD274	SMAD4_1	740	0.4380115790983963	True
guide	ifn_jak_stat_response	CD274	SMAD4_2	740	0.4383036551258188	True
guide	ifn_jak_stat_response	CD274	SMAD4_3	740	0.4361318745621858	True
guide	ifn_jak_stat_response	CD274	SNHG6_1	740	0.4370837350254771	True
guide	ifn_jak_stat_response	CD274	SNHG6_2	740	0.43692571842988476	True
guide	ifn_jak_stat_response	CD274	SNHG6_3	740	0.43752461791063024	True
guide	ifn_jak_stat_response	CD274	SNRPG_2	740	0.43714367235483964	True
guide	ifn_jak_stat_response	CD274	SOX4_1	740	0.4373381133156078	True
guide	ifn_jak_stat_response	CD274	SOX4_2	740	0.4354283512748009	True
guide	ifn_jak_stat_response	CD274	SOX4_3	740	0.4380915942485631	True
guide	ifn_jak_stat_response	CD274	SP100_1	740	0.4366260910096819	True
guide	ifn_jak_stat_response	CD274	SP100_2	740	0.4384430449525528	True
guide	ifn_jak_stat_response	CD274	SP100_3	740	0.4395269807562379	True
guide	ifn_jak_stat_response	CD274	SPESP1_1	740	0.4379221765305377	True
guide	ifn_jak_stat_response	CD274	SPESP1_2	740	0.4375609238225861	True
guide	ifn_jak_stat_response	CD274	SPESP1_3	740	0.4371123118648224	True
guide	ifn_jak_stat_response	CD274	SPINT1_1	740	0.44043451010191265	True
guide	ifn_jak_stat_response	CD274	SPINT1_2	740	0.43695941837099866	True
guide	ifn_jak_stat_response	CD274	SPINT1_3	740	0.4374751636912452	True
guide	ifn_jak_stat_response	CD274	SSR2_1	740	0.43657035876963235	True
guide	ifn_jak_stat_response	CD274	SSR2_2	740	0.4366575995662243	True
guide	ifn_jak_stat_response	CD274	SSR2_3	740	0.4350093230087532	True
guide	ifn_jak_stat_response	CD274	ST3GAL6-AS1_1	740	0.440187179778377	True
guide	ifn_jak_stat_response	CD274	ST3GAL6-AS1_2	740	0.4371523490532108	True
guide	ifn_jak_stat_response	CD274	ST3GAL6-AS1_3	740	0.4366263871427321	True
guide	ifn_jak_stat_response	CD274	ST6GALNAC2_1	740	0.43770591056396907	True
guide	ifn_jak_stat_response	CD274	ST6GALNAC2_2	740	0.43632045208855974	True
guide	ifn_jak_stat_response	CD274	ST6GALNAC2_3	740	0.43681043383343787	True
guide	ifn_jak_stat_response	CD274	STAT1_1	740	0.4349432853385563	True
guide	ifn_jak_stat_response	CD274	STAT1_2	740	0.4349435222449965	True
guide	ifn_jak_stat_response	CD274	STAT1_3	740	0.43494310765872624	True
guide	ifn_jak_stat_response	CD274	STAT3_1	740	0.4361399886077616	True
guide	ifn_jak_stat_response	CD274	STAT3_2	740	0.4349464539621936	True
guide	ifn_jak_stat_response	CD274	STAT3_3	740	0.43919303151551564	True
guide	ifn_jak_stat_response	CD274	STOM_1	740	0.4363796490852968	True
guide	ifn_jak_stat_response	CD274	STOM_2	740	0.43739941285700135	True
guide	ifn_jak_stat_response	CD274	STOM_3	740	0.43652362897430913	True
guide	ifn_jak_stat_response	CD274	STX7_1	740	0.43570408075785183	True
guide	ifn_jak_stat_response	CD274	STX7_2	740	0.4379174976283444	True
guide	ifn_jak_stat_response	CD274	STX7_3	740	0.43653147650013974	True
guide	ifn_jak_stat_response	CD274	TAPBPL_1	740	0.43767558653962757	True
guide	ifn_jak_stat_response	CD274	TAPBPL_2	740	0.4361254484749962	True
guide	ifn_jak_stat_response	CD274	TAPBPL_3	740	0.4371074552827989	True
guide	ifn_jak_stat_response	CD274	TAPBP_1	740	0.4372488588142744	True
guide	ifn_jak_stat_response	CD274	TAPBP_2	740	0.437726936010534	True
guide	ifn_jak_stat_response	CD274	TAPBP_3	740	0.4386700605488441	True
guide	ifn_jak_stat_response	CD274	TFAP2A_1	740	0.43721024306452694	True
guide	ifn_jak_stat_response	CD274	TFAP2A_2	740	0.43735798384327695	True
guide	ifn_jak_stat_response	CD274	TFAP2A_3	740	0.43620525633202795	True
guide	ifn_jak_stat_response	CD274	TGFB1_1	740	0.43698165796306954	True
guide	ifn_jak_stat_response	CD274	TGFB1_2	740	0.43732908125757636	True
guide	ifn_jak_stat_response	CD274	TGFB1_3	740	0.4359459030066537	True
guide	ifn_jak_stat_response	CD274	TIMM50_1	740	0.4366809348505809	True
guide	ifn_jak_stat_response	CD274	TIMM50_2	740	0.43827608513884414	True
guide	ifn_jak_stat_response	CD274	TIMM50_3	740	0.43680723559649565	True
guide	ifn_jak_stat_response	CD274	TIMP1_1	740	0.44054890629920895	True
guide	ifn_jak_stat_response	CD274	TIMP1_2	740	0.4395344729224082	True
guide	ifn_jak_stat_response	CD274	TIMP1_3	740	0.43689272920809136	True
guide	ifn_jak_stat_response	CD274	TIMP2_1	740	0.43547152747352164	True
guide	ifn_jak_stat_response	CD274	TIMP2_2	740	0.4367323139347924	True
guide	ifn_jak_stat_response	CD274	TIMP2_3	740	0.43622175094292465	True
guide	ifn_jak_stat_response	CD274	TIMP3_1	740	0.43624366478864024	True
guide	ifn_jak_stat_response	CD274	TIMP3_2	740	0.4365388205997849	True
guide	ifn_jak_stat_response	CD274	TIMP3_3	740	0.43776780237146307	True
guide	ifn_jak_stat_response	CD274	TM4SF1_1	740	0.4365227405751585	True
guide	ifn_jak_stat_response	CD274	TM4SF1_2	740	0.4364989907045317	True
guide	ifn_jak_stat_response	CD274	TM4SF1_3	740	0.43677033741843935	True
guide	ifn_jak_stat_response	CD274	TMED10_1	740	0.4384734874301145	True
guide	ifn_jak_stat_response	CD274	TMED10_2	740	0.4375932911649741	True
guide	ifn_jak_stat_response	CD274	TMED10_3	740	0.43540590438959503	True
guide	ifn_jak_stat_response	CD274	TMEM173_1	740	0.4366087672262446	True
guide	ifn_jak_stat_response	CD274	TMEM173_2	740	0.436464343137657	True
guide	ifn_jak_stat_response	CD274	TMEM173_3	740	0.43749059222316117	True
guide	ifn_jak_stat_response	CD274	TOP1MT_1	740	0.4377791442672861	True
guide	ifn_jak_stat_response	CD274	TOP1MT_2	740	0.4387182413961133	True
guide	ifn_jak_stat_response	CD274	TOP1MT_3	740	0.436802112494727	True
guide	ifn_jak_stat_response	CD274	TP53_1	740	0.43756566195138946	True
guide	ifn_jak_stat_response	CD274	TP53_2	740	0.4383881714983488	True
guide	ifn_jak_stat_response	CD274	TP53_3	740	0.4377120997447185	True
guide	ifn_jak_stat_response	CD274	TPP1_1	740	0.43742798969634666	True
guide	ifn_jak_stat_response	CD274	TPP1_2	740	0.4375985623332679	True
guide	ifn_jak_stat_response	CD274	TPP1_3	740	0.4396187820018031	True
guide	ifn_jak_stat_response	CD274	TPRKB_1	740	0.4364853981975269	True
guide	ifn_jak_stat_response	CD274	TPRKB_2	740	0.43498145688872847	True
guide	ifn_jak_stat_response	CD274	TPRKB_3	740	0.43497606726721466	True
guide	ifn_jak_stat_response	CD274	TRIM22_1	740	0.4358943758559171	True
guide	ifn_jak_stat_response	CD274	TRIM22_2	740	0.4364202489264807	True
guide	ifn_jak_stat_response	CD274	TRIM22_3	740	0.43596254568407544	True
guide	ifn_jak_stat_response	CD274	TSC22D3_1	740	0.43777787089517023	True
guide	ifn_jak_stat_response	CD274	TSC22D3_2	740	0.437545347224145	True
guide	ifn_jak_stat_response	CD274	TSC22D3_3	740	0.43861779306548204	True
guide	ifn_jak_stat_response	CD274	TTLL1_1	740	0.4360696866216416	True
guide	ifn_jak_stat_response	CD274	TTLL1_2	740	0.4350611166792351	True
guide	ifn_jak_stat_response	CD274	TTLL1_3	740	0.437632528794127	True
guide	ifn_jak_stat_response	CD274	TXNDC17_1	740	0.4372592826976418	True
guide	ifn_jak_stat_response	CD274	TXNDC17_2	740	0.4380568282284685	True
